term,log_odds,corpus 1,corpus 2,count 1,count 2
what,-12.371927184074456,trump,harris,1821,1012
believe in,-12.362742480009208,trump,harris,27,127
small,-12.347365961183494,trump,harris,86,155
american,-12.251082686103057,trump,harris,412,345
former,-12.15808165248038,trump,harris,19,129
and so,-12.138411175239193,trump,harris,53,131
to,-12.094753495612995,trump,harris,10789,4558
understand,-11.946716917055028,trump,harris,105,161
vice president,-11.888703044226643,trump,harris,74,140
going back,-11.886762820171354,trump,harris,15,131
families,-11.828116376667458,trump,harris,77,141
including,-11.64753768045855,trump,harris,120,166
for the,-11.608119601922418,trump,harris,306,275
security,-11.499255255370347,trump,harris,122,165
forward,-11.496627849211526,trump,harris,31,110
affordable,-11.463765727424617,trump,harris,24,109
act,-11.46336940565385,trump,harris,38,112
vice,-11.462020928593718,trump,harris,84,140
nation,-11.392006736220331,trump,harris,165,190
who are,-11.383155529856573,trump,harris,31,108
each,-11.362387156104573,trump,harris,17,112
this election,-11.327645475407163,trump,harris,46,114
believe,-11.285260466870225,trump,harris,350,293
president of,-11.255362492075559,trump,harris,81,135
point,-11.199535449368678,trump,harris,51,115
attorney,-11.088833534618933,trump,harris,40,107
cost,-11.07276921743942,trump,harris,82,133
home,-11.034088587500898,trump,harris,69,124
the cost,-11.019453946902473,trump,harris,34,103
are,-11.005560516044248,trump,harris,2054,1065
cost of,-10.946460756971668,trump,harris,32,101
let,-10.91406212946679,trump,harris,592,409
clear,-10.87926366713006,trump,harris,0,142
together,-10.85558005008862,trump,harris,131,161
and to,-10.806567520233694,trump,harris,49,108
businesses,-10.74613039146698,trump,harris,52,109
general,-10.629403574504101,trump,harris,67,117
terms,-10.53378674409425,trump,harris,33,95
small businesses,-10.503017247423784,trump,harris,15,95
what that,-10.501121466520805,trump,harris,43,100
attorney general,-10.432421026446761,trump,harris,27,91
the future,-10.41103853255455,trump,harris,15,93
is not,-10.408795700320212,trump,harris,84,125
care,-10.380937580434846,trump,harris,154,168
that we,-10.367272553513601,trump,harris,342,272
national,-10.297619830867257,trump,harris,46,99
terms of,-10.292024014501516,trump,harris,30,90
in terms,-10.292024014501516,trump,harris,30,90
working,-10.263449569321427,trump,harris,114,142
back we,-10.231986929219847,trump,harris,24,87
and know,-10.169023375339004,trump,harris,24,86
healthcare,-10.126734427898182,trump,harris,19,85
what is,-10.107328980799547,trump,harris,27,86
he has,-10.047268443491358,trump,harris,45,95
our,-9.952019931113387,trump,harris,2395,1169
child,-9.945045728938613,trump,harris,58,102
campaign,-9.932749254299878,trump,harris,41,91
in our,-9.902053684436366,trump,harris,137,151
tim,-9.874534436702197,trump,harris,32,85
you all,-9.863304048464801,trump,harris,55,99
is about,-9.855641195483209,trump,harris,0,111
as president,-9.840141285038387,trump,harris,31,84
in,-9.837298034913779,trump,harris,5286,2310
congress,-9.761610394187342,trump,harris,57,99
must,-9.671695201062827,trump,harris,82,114
which,-9.614715679872681,trump,harris,325,250
are not,-9.578646534076144,trump,harris,59,98
walz,-9.526644671272008,trump,harris,0,99
housing,-9.517698148585458,trump,harris,19,75
abortion,-9.514919613506734,trump,harris,17,75
part of,-9.461408559071453,trump,harris,52,92
issue,-9.427055813278608,trump,harris,21,74
promise,-9.426041054623216,trump,harris,37,82
when,-9.409110354203309,trump,harris,798,472
power,-9.401823205943424,trump,harris,67,101
about what,-9.326920982859585,trump,harris,17,72
and what,-9.264018107724612,trump,harris,48,87
and when,-9.256606988026542,trump,harris,62,96
am,-9.201248325551871,trump,harris,85,110
us,-9.134927461536194,trump,harris,600,375
elected,-9.134708636263738,trump,harris,55,90
and let,-9.118198845410022,trump,harris,22,70
part,-9.110080470802284,trump,harris,82,107
on the,-9.083858802432728,trump,harris,323,240
court,-9.054960835756516,trump,harris,26,71
my plan,-9.043627926145804,trump,harris,22,69
own,-8.960412994429454,trump,harris,52,86
leader,-8.951726995262238,trump,harris,46,82
law,-8.89487604849655,trump,harris,126,131
in america,-8.892474330284776,trump,harris,83,105
when we,-8.874169923116144,trump,harris,52,85
to fight,-8.856473410796264,trump,harris,23,67
of us,-8.851525435789599,trump,harris,27,69
in this,-8.842193849277868,trump,harris,191,167
people who,-8.825754494176039,trump,harris,0,65
are here,-8.793302801961199,trump,harris,15,64
based,-8.790742637113805,trump,harris,30,70
of my,-8.71549550852682,trump,harris,61,89
do to,-8.683173923169427,trump,harris,0,74
where we,-8.674135915366218,trump,harris,37,73
page,-8.669045850609875,trump,harris,0,65
good to,-8.668822628671297,trump,harris,0,63
around the,-8.622810196976873,trump,harris,0,63
help,-8.608220998575721,trump,harris,105,115
love our,-8.600063406366065,trump,harris,32,69
public,-8.585565415263758,trump,harris,29,67
the power,-8.58301288247805,trump,harris,0,61
bill,-8.577049208937154,trump,harris,109,117
is to,-8.573685479964826,trump,harris,22,63
who has,-8.565268187527064,trump,harris,20,62
is why,-8.553133304286433,trump,harris,0,67
not,-8.541926256077112,trump,harris,1912,922
we believe,-8.503246898328726,trump,harris,0,85
members of,-8.50303383049701,trump,harris,0,60
everyone,-8.488957198219435,trump,harris,142,135
and as,-8.48426462118311,trump,harris,48,78
think about,-8.481846535473343,trump,harris,62,87
which is,-8.480092107357576,trump,harris,111,117
rights,-8.479790818827643,trump,harris,0,60
around,-8.442511830416544,trump,harris,129,127
there is,-8.441269469472445,trump,harris,25,63
strength,-8.40578210526558,trump,harris,37,70
for all,-8.393181689392623,trump,harris,48,77
continue,-8.387397216278302,trump,harris,18,59
someone,-8.364850667286696,trump,harris,0,61
dignity,-8.320832729633025,trump,harris,20,59
president who,-8.299662242174461,trump,harris,0,57
the work,-8.263457378382746,trump,harris,0,77
so,-8.24050793102997,trump,harris,2080,980
who you,-8.228365011851215,trump,harris,0,68
ability,-8.185958756789063,trump,harris,0,56
the middle,-8.185557692358552,trump,harris,85,98
for our,-8.184440200887593,trump,harris,72,90
as vice,-8.153405825813154,trump,harris,0,59
children,-8.151122049712532,trump,harris,99,106
and the,-8.14322489345868,trump,harris,466,293
who have,-8.1426135628729,trump,harris,18,56
here the,-8.139062235254913,trump,harris,24,59
support,-8.138458619054814,trump,harris,68,87
body,-8.118400493382088,trump,harris,0,61
career,-8.086155659350304,trump,harris,25,59
you are,-8.080936210034283,trump,harris,82,95
hard,-8.080279225646848,trump,harris,155,137
do we,-8.030428502565684,trump,harris,78,92
laws,-7.999293853789997,trump,harris,0,53
is good,-7.996159206560463,trump,harris,0,53
kind of,-7.9749386115975325,trump,harris,41,68
know we,-7.969936496247891,trump,harris,22,56
kind,-7.951348796805328,trump,harris,46,71
an,-7.934701125502096,trump,harris,684,388
he will,-7.9267516560900875,trump,harris,0,52
america and,-7.90224578316007,trump,harris,36,64
we must,-7.896629570406718,trump,harris,33,62
states of,-7.883075752898426,trump,harris,44,69
ban,-7.86074783786056,trump,harris,49,72
former president,-7.8503307966803,trump,harris,0,65
small business,-7.814037668425197,trump,harris,15,51
work that,-7.763328724642455,trump,harris,0,73
all americans,-7.7518429030533085,trump,harris,0,57
needs,-7.729011584015754,trump,harris,15,50
how we,-7.705868941724163,trump,harris,18,51
we all,-7.68473431672353,trump,harris,27,56
and not,-7.6711816621409845,trump,harris,24,54
the thing,-7.6701975217866405,trump,harris,0,49
will win,-7.6701975217866405,trump,harris,0,49
coach,-7.649160884377545,trump,harris,0,52
the former,-7.6413550929102,trump,harris,0,69
based on,-7.6327083558452715,trump,harris,23,53
plans,-7.616002583071838,trump,harris,0,48
extraordinary,-7.567419017765953,trump,harris,0,49
up for,-7.564720822625634,trump,harris,19,50
medicare,-7.520670033232551,trump,harris,45,66
days,-7.47276477898297,trump,harris,125,113
strengthen,-7.468770810593933,trump,harris,19,49
community,-7.4670142881818755,trump,harris,35,59
president will,-7.4356711317520485,trump,harris,0,47
economic,-7.355081225727121,trump,harris,21,49
america is,-7.341196066446074,trump,harris,0,49
students,-7.329441039686928,trump,harris,16,46
includes,-7.316425131643244,trump,harris,0,45
labor,-7.292034080879078,trump,harris,0,44
leadership,-7.289860264695683,trump,harris,33,56
example,-7.284461618232932,trump,harris,30,54
constitution,-7.263799364032231,trump,harris,0,58
has been,-7.249093409517666,trump,harris,94,93
gun,-7.231257705110211,trump,harris,51,67
so let,-7.223478630606568,trump,harris,0,44
let us,-7.206999030015315,trump,harris,0,43
violence,-7.206999030015315,trump,harris,0,43
mother,-7.195250560235638,trump,harris,39,59
not only,-7.195250560235638,trump,harris,39,59
to the,-7.169090690666614,trump,harris,391,241
continue to,-7.156117916501483,trump,harris,0,44
tim walz,-7.155400846378414,trump,harris,0,49
and with,-7.146042034691081,trump,harris,32,54
have done,-7.115360168328569,trump,harris,48,64
with,-7.066339496828502,trump,harris,1847,848
insurance,-7.047835708677518,trump,harris,0,44
women,-7.04541218166619,trump,harris,151,122
let me,-7.037786664604072,trump,harris,84,85
security and,-7.032159020906572,trump,harris,29,51
plan to,-7.031464461895622,trump,harris,0,42
not just,-7.018551786862859,trump,harris,40,58
and have,-6.988066288431661,trump,harris,42,59
turn the,-6.977932704405231,trump,harris,17,43
ready to,-6.966273060207988,trump,harris,33,53
access,-6.952998513237721,trump,harris,0,40
joe biden,-6.911118652096662,trump,harris,88,86
supreme court,-6.882276996707749,trump,harris,0,41
of what,-6.878793980993154,trump,harris,42,58
not have,-6.86958212938854,trump,harris,39,56
folks,-6.854453899810995,trump,harris,0,89
their,-6.83486516330489,trump,harris,733,386
behalf,-6.8318381676893525,trump,harris,0,43
decisions,-6.8318381676893525,trump,harris,0,43
hold,-6.804197941817449,trump,harris,26,47
supreme,-6.785419613391992,trump,harris,20,43
start,-6.783135932649678,trump,harris,101,92
resources,-6.775844005413666,trump,harris,0,39
prosecutor,-6.773408815967238,trump,harris,0,42
our economy,-6.770363109901604,trump,harris,28,48
of americans,-6.763038035039715,trump,harris,0,38
build,-6.76138865274982,trump,harris,177,132
those who,-6.756278934798017,trump,harris,22,44
election,-6.752983537261841,trump,harris,277,181
afford,-6.742297810687356,trump,harris,33,51
price,-6.742297810687356,trump,harris,33,51
lower,-6.724160700998186,trump,harris,24,45
power to,-6.713529311305329,trump,harris,0,41
understand what,-6.713529311305329,trump,harris,0,41
background,-6.713529311305329,trump,harris,0,41
dreams,-6.713529311305329,trump,harris,0,41
rules,-6.6883168085928055,trump,harris,0,37
understanding,-6.668625687519349,trump,harris,0,53
pass,-6.655903543213473,trump,harris,42,56
project,-6.655097083019141,trump,harris,17,40
roe,-6.652128257697706,trump,harris,0,40
to his,-6.652128257697706,trump,harris,0,40
be president,-6.642545596633207,trump,harris,22,43
should,-6.633892949177704,trump,harris,268,175
has the,-6.620421823660995,trump,harris,0,38
often,-6.609101060822089,trump,harris,16,39
on behalf,-6.607321092173921,trump,harris,0,43
do believe,-6.607321092173921,trump,harris,0,43
behalf of,-6.607321092173921,trump,harris,0,43
deny,-6.5919766414047825,trump,harris,0,36
wade,-6.5919766414047825,trump,harris,0,36
the president,-6.591602404661037,trump,harris,71,73
to defend,-6.56713303724927,trump,harris,0,37
every day,-6.545515989137694,trump,harris,31,48
right to,-6.539262231130246,trump,harris,28,46
pledge,-6.524448919070362,trump,harris,0,38
focused,-6.521010408721694,trump,harris,0,49
the page,-6.521010408721694,trump,harris,0,49
past,-6.519917131971179,trump,harris,36,51
all know,-6.510201947704675,trump,harris,0,36
generations,-6.502886597613809,trump,harris,0,35
sign it,-6.478803737115244,trump,harris,0,35
should not,-6.458822974085727,trump,harris,0,36
afternoon,-6.457999187750419,trump,harris,0,37
ready,-6.454794924305503,trump,harris,82,78
you to,-6.450293584789417,trump,harris,58,64
values,-6.427659366323432,trump,harris,17,38
openly,-6.421790656368396,trump,harris,0,35
americans and,-6.40280346207902,trump,harris,0,35
is in,-6.402536595364394,trump,harris,36,50
on this,-6.39878816427976,trump,harris,19,39
address,-6.391564113963664,trump,harris,0,39
roe wade,-6.389683745726702,trump,harris,0,36
prices,-6.3834849311472475,trump,harris,94,84
he is,-6.374061487944408,trump,harris,107,91
create,-6.365640171889831,trump,harris,21,40
he would,-6.363330611467704,trump,harris,51,59
deeply,-6.36031370019408,trump,harris,0,45
not be,-6.3426408397327645,trump,harris,29,45
and are,-6.342433194856822,trump,harris,0,34
private,-6.342433194856822,trump,harris,0,34
and on,-6.334391529881623,trump,harris,15,36
her what,-6.334043322909303,trump,harris,0,38
national security,-6.334043322909303,trump,harris,0,38
proudly,-6.334043322909303,trump,harris,0,38
across,-6.316342172314996,trump,harris,55,61
that he,-6.315499493796612,trump,harris,88,80
high,-6.303920034140745,trump,harris,74,72
drugs,-6.2833597223570585,trump,harris,36,49
what to,-6.2833597223570585,trump,harris,36,49
course,-6.281715333465052,trump,harris,44,54
majority,-6.276425610781731,trump,harris,0,33
never again,-6.274937177093042,trump,harris,0,37
has said,-6.274937177093042,trump,harris,0,37
highest,-6.265741202411601,trump,harris,41,52
the kind,-6.260486736107625,trump,harris,0,33
plan for,-6.247031485790713,trump,harris,0,34
members,-6.229175669697132,trump,harris,77,73
of all,-6.2280813927885195,trump,harris,70,69
general of,-6.219768809193758,trump,harris,0,32
majority of,-6.2134759983730845,trump,harris,0,32
joe,-6.197239940866303,trump,harris,224,148
will always,-6.18944629226319,trump,harris,17,36
intends,-6.184968773266563,trump,harris,0,57
itself,-6.179180136579415,trump,harris,0,33
telling,-6.1760627191748485,trump,harris,39,50
decision,-6.1563794680069375,trump,harris,19,37
across our,-6.1563794680069375,trump,harris,19,37
each other,-6.1516129013318235,trump,harris,0,35
who we,-6.1516129013318235,trump,harris,0,35
school,-6.144179267653731,trump,harris,82,75
bless,-6.13332820635016,trump,harris,51,57
access to,-6.119599798754425,trump,harris,0,31
as it,-6.119599798754425,trump,harris,0,31
pride,-6.116482731059563,trump,harris,0,33
impact,-6.116482731059563,trump,harris,0,33
issues,-6.103082944468777,trump,harris,0,54
evening,-6.100559979092993,trump,harris,40,50
time to,-6.095871564262618,trump,harris,15,34
corporations,-6.0890922144670725,trump,harris,0,39
the past,-6.088892092022218,trump,harris,26,41
let talk,-6.087197868659729,trump,harris,0,34
class and,-6.087197868659729,trump,harris,0,34
are all,-6.082464274205356,trump,harris,23,39
does not,-6.062644384352991,trump,harris,0,32
nevada,-6.051782698510031,trump,harris,28,42
common,-6.041204369038852,trump,harris,66,65
will continue,-6.039702179205821,trump,harris,0,38
owners,-6.02252431262835,trump,harris,0,30
is strong,-6.020801927326238,trump,harris,0,33
health,-6.019517099911016,trump,harris,16,34
god bless,-6.016217817108919,trump,harris,51,56
work hard,-6.016158000705025,trump,harris,0,31
that,-6.0017150567700694,trump,harris,7398,2888
than what,-5.999099186599125,trump,harris,0,30
to live,-5.996066042966526,trump,harris,0,32
our small,-5.988944829982897,trump,harris,0,37
it into,-5.988072144959879,trump,harris,0,30
democracy,-5.977327231731913,trump,harris,67,65
red,-5.970043595338635,trump,harris,29,42
fundamental,-5.9555418835561325,trump,harris,0,49
is an,-5.954704810612041,trump,harris,23,38
ability to,-5.924167030417,trump,harris,0,48
senate,-5.916086177264604,trump,harris,25,39
served,-5.906124174483945,trump,harris,0,29
trump has,-5.906124174483945,trump,harris,0,29
role,-5.906124174483945,trump,harris,0,29
move,-5.897660072025569,trump,harris,51,55
raised,-5.8925580961561534,trump,harris,16,33
focused on,-5.8921077899034175,trump,harris,0,47
someone who,-5.859334039316338,trump,harris,0,46
and understand,-5.859334039316338,trump,harris,0,46
very clear,-5.859334039316338,trump,harris,0,46
freedoms,-5.859334039316338,trump,harris,0,46
pass the,-5.849273322239473,trump,harris,0,29
provide,-5.849273322239473,trump,harris,0,29
fought,-5.844644204052723,trump,harris,15,32
worked with,-5.825460123353095,trump,harris,0,29
is at,-5.818627789624565,trump,harris,0,28
when am,-5.808455190048433,trump,harris,0,30
pledge to,-5.808455190048433,trump,harris,0,30
my mother,-5.808455190048433,trump,harris,0,30
of law,-5.7991490378249795,trump,harris,0,28
election is,-5.7991490378249795,trump,harris,0,28
way that,-5.795485254044694,trump,harris,0,31
being,-5.783327600278907,trump,harris,244,152
knowing,-5.770621331732349,trump,harris,0,33
ours,-5.763378130995161,trump,harris,0,29
value,-5.763378130995161,trump,harris,0,29
ideas,-5.762241761517804,trump,harris,16,32
race,-5.751704356690846,trump,harris,67,63
remember what,-5.73279972066755,trump,harris,0,29
talked,-5.724903758818601,trump,harris,45,50
take on,-5.720416965256799,trump,harris,0,42
protections,-5.711747234609484,trump,harris,0,32
checks,-5.711283913849302,trump,harris,0,27
economy and,-5.710211207352774,trump,harris,0,27
that work,-5.710211207352774,trump,harris,0,27
chief,-5.703650993547307,trump,harris,0,28
first,-5.697784562809948,trump,harris,375,210
assault,-5.690848438498915,trump,harris,23,36
fear,-5.684960597520529,trump,harris,0,27
before that,-5.684960597520529,trump,harris,0,27
to create,-5.684960597520529,trump,harris,0,27
allies,-5.683929924143099,trump,harris,20,34
for what,-5.676605236716892,trump,harris,17,32
and here,-5.676605236716892,trump,harris,17,32
to build,-5.676266448730423,trump,harris,92,76
only in,-5.6544271321729,trump,harris,0,28
afford to,-5.6544271321729,trump,harris,0,28
will do,-5.651362116738512,trump,harris,25,37
is fight,-5.64572114953545,trump,harris,0,40
is my,-5.63663208791134,trump,harris,0,28
and will,-5.6202054826351615,trump,harris,93,76
living,-5.613091968999837,trump,harris,27,38
investing,-5.606907186517391,trump,harris,0,39
sexual,-5.606803366764452,trump,harris,0,26
full,-5.600478322357798,trump,harris,40,46
plan is,-5.600010641664497,trump,harris,0,26
manufacturing jobs,-5.5884365824112425,trump,harris,18,32
and in,-5.586308866001516,trump,harris,66,61
ahead,-5.578409082370582,trump,harris,37,44
themselves,-5.577761008113709,trump,harris,0,27
drugs and,-5.577761008113709,trump,harris,0,27
ensure,-5.575806727608992,trump,harris,0,26
teachers,-5.573142595850849,trump,harris,0,27
in november,-5.567046773224324,trump,harris,0,38
are and,-5.566671353309766,trump,harris,0,26
here,-5.56432223349412,trump,harris,837,402
stand,-5.562510996523685,trump,harris,139,99
so in,-5.560774813476264,trump,harris,0,28
truly,-5.560774813476264,trump,harris,0,28
the government,-5.547004939292923,trump,harris,20,33
buy,-5.534035658056305,trump,harris,87,72
for their,-5.529393088323964,trump,harris,0,29
me just,-5.529393088323964,trump,harris,0,29
crisis,-5.529393088323964,trump,harris,0,29
trump was,-5.529393088323964,trump,harris,0,29
as attorney,-5.526082862024232,trump,harris,0,37
deduction,-5.522983644913964,trump,harris,0,29
have plan,-5.522983644913964,trump,harris,0,29
bipartisan,-5.522983644913964,trump,harris,0,29
sales,-5.522983644913964,trump,harris,0,29
in what,-5.522983644913964,trump,harris,0,29
to buy,-5.507923631368414,trump,harris,33,41
to support,-5.499406187103709,trump,harris,0,25
century,-5.499406187103709,trump,harris,0,25
that bill,-5.4887300615159695,trump,harris,0,26
her own,-5.4887300615159695,trump,harris,0,26
act and,-5.48395366231772,trump,harris,0,36
incest,-5.477563263030891,trump,harris,0,25
recognize,-5.477563263030891,trump,harris,0,25
in way,-5.477563263030891,trump,harris,0,25
senator,-5.475198392384144,trump,harris,75,65
win we,-5.465129777665119,trump,harris,24,35
communities,-5.4568448586462,trump,harris,32,40
rule of,-5.4555439285146425,trump,harris,0,28
deal done,-5.4555439285146425,trump,harris,0,28
human,-5.440023717171971,trump,harris,29,38
be back,-5.440023717171971,trump,harris,29,38
yes,-5.439699327671373,trump,harris,83,69
protecting,-5.425313047468097,trump,harris,0,27
and medicare,-5.425313047468097,trump,harris,0,27
team,-5.425313047468097,trump,harris,0,27
to strengthen,-5.400949113002123,trump,harris,0,25
conversation,-5.400949113002123,trump,harris,0,25
seniors,-5.3926638483052765,trump,harris,60,56
hard work,-5.390991815240866,trump,harris,0,72
rule,-5.390345730094466,trump,harris,0,28
comes,-5.389398833832589,trump,harris,53,52
to pass,-5.387716509857084,trump,harris,0,24
we see,-5.385051339491439,trump,harris,0,25
well let,-5.37531790735729,trump,harris,0,24
and an,-5.364518765842843,trump,harris,0,24
instead,-5.355020299691995,trump,harris,57,54
intend,-5.349873462327885,trump,harris,0,33
of roe,-5.349873462327885,trump,harris,0,33
who is,-5.341608074002806,trump,harris,35,41
about this,-5.341608074002806,trump,harris,35,41
too high,-5.338555953083278,trump,harris,0,27
finally,-5.337187413252252,trump,harris,27,36
may,-5.318088360918018,trump,harris,54,52
corporate,-5.316612889763048,trump,harris,0,24
grew up,-5.316612889763048,trump,harris,0,24
grew,-5.316612889763048,trump,harris,0,24
and and,-5.316612889763048,trump,harris,0,24
president we,-5.313975253223323,trump,harris,21,32
to help,-5.3135907001348475,trump,harris,42,45
and human,-5.312874557939561,trump,harris,0,26
no plan,-5.312874557939561,trump,harris,0,26
profit,-5.309531226623141,trump,harris,0,24
well known,-5.309531226623141,trump,harris,0,24
medical,-5.309531226623141,trump,harris,0,24
himself,-5.306203109768328,trump,harris,18,30
states senator,-5.302349844604158,trump,harris,0,32
future and,-5.302349844604158,trump,harris,0,32
fixing,-5.302349844604158,trump,harris,0,32
hold on,-5.302349844604158,trump,harris,0,32
number of,-5.301023995209394,trump,harris,29,37
you love,-5.298588834569439,trump,harris,0,28
nation and,-5.285362698545608,trump,harris,0,26
women and,-5.285362698545608,trump,harris,0,26
first year,-5.271396411408903,trump,harris,0,23
fight we,-5.271396411408903,trump,harris,0,23
working families,-5.268747390210751,trump,harris,0,23
defend,-5.267710266889306,trump,harris,46,47
live,-5.263975405571199,trump,harris,53,51
economy is,-5.2511015584339065,trump,harris,0,24
this issue,-5.237239806172049,trump,harris,0,25
you and,-5.23690208574743,trump,harris,98,75
banks,-5.2141752926927785,trump,harris,0,23
every american,-5.2141752926927785,trump,harris,0,23
about her,-5.211289050856151,trump,harris,19,30
immigration,-5.204506992098003,trump,harris,35,40
union,-5.204506992098003,trump,harris,35,40
we fight,-5.198131000044905,trump,harris,0,60
question,-5.195898988020486,trump,harris,91,71
have so,-5.194904319135464,trump,harris,27,35
have not,-5.194428952005685,trump,harris,0,26
have been,-5.187904098150013,trump,harris,141,96
who can,-5.184175521460411,trump,harris,0,23
stand for,-5.184175521460411,trump,harris,0,23
bill to,-5.184175521460411,trump,harris,0,23
to restore,-5.172836640557424,trump,harris,0,24
workers,-5.172187540570357,trump,harris,111,81
and that,-5.170375585288145,trump,harris,264,153
hands,-5.168081225344836,trump,harris,21,31
people with,-5.159316828491457,trump,harris,18,29
is important,-5.1584279284816255,trump,harris,0,24
an extraordinary,-5.1584279284816255,trump,harris,0,24
extreme,-5.1584279284816255,trump,harris,0,24
november we,-5.157488844312121,trump,harris,0,22
the child,-5.157488844312121,trump,harris,0,22
are working,-5.150067801708903,trump,harris,0,22
states senate,-5.149946088871995,trump,harris,0,29
existing,-5.149946088871995,trump,harris,0,29
year of,-5.149946088871995,trump,harris,0,29
have said,-5.109507108921035,trump,harris,0,22
high school,-5.109507108921035,trump,harris,0,22
work and,-5.106886473033192,trump,harris,17,28
if he,-5.101951438925091,trump,harris,43,44
prosecuted,-5.099078501041904,trump,harris,0,26
with president,-5.099078501041904,trump,harris,0,26
states congress,-5.095480705074421,trump,harris,0,28
us to,-5.086911862449059,trump,harris,25,33
cause,-5.0852492830875375,trump,harris,0,24
goal,-5.0852492830875375,trump,harris,0,24
beings,-5.076169906723107,trump,harris,0,23
faith,-5.076169906723107,trump,harris,0,23
human beings,-5.076169906723107,trump,harris,0,23
do and,-5.068883326989367,trump,harris,40,42
intends to,-5.066441979545109,trump,harris,0,53
people of,-5.064973956353006,trump,harris,54,50
can we,-5.0620168127559735,trump,harris,19,29
and take,-5.0620168127559735,trump,harris,19,29
the leaders,-5.046291823926284,trump,harris,0,22
to answer,-5.046291823926284,trump,harris,0,22
prescription,-5.046185604987266,trump,harris,0,52
instead of,-5.045491670050272,trump,harris,42,43
universal,-5.041133205986429,trump,harris,0,21
historic,-5.041133205986429,trump,harris,0,21
leaders who,-5.038958418284676,trump,harris,0,27
freedom and,-5.038958418284676,trump,harris,0,27
turn,-5.035965824148415,trump,harris,88,68
that comes,-5.023305951090561,trump,harris,0,21
stage,-5.012115781956123,trump,harris,39,41
sadly,-5.01024839649594,trump,harris,0,21
now is,-4.990831747487161,trump,harris,0,24
get to,-4.990831747487161,trump,harris,0,24
and working,-4.990161830832641,trump,harris,0,22
invite,-4.990161830832641,trump,harris,0,22
intention,-4.990161830832641,trump,harris,0,22
call an,-4.990161830832641,trump,harris,0,22
lifting,-4.990161830832641,trump,harris,0,22
and before,-4.990161830832641,trump,harris,0,22
we can,-4.986963609625493,trump,harris,203,123
what you,-4.985622922407188,trump,harris,85,66
the issue,-4.980221405485603,trump,harris,0,26
working people,-4.980221405485603,trump,harris,0,26
wade and,-4.980221405485603,trump,harris,0,26
to negotiate,-4.973683151210386,trump,harris,0,21
seriously,-4.9672192119744265,trump,harris,0,22
met with,-4.946330210783582,trump,harris,0,25
negotiate,-4.946330210783582,trump,harris,0,25
know it,-4.943930200463774,trump,harris,63,54
democratic,-4.93479014181134,trump,harris,0,23
seat,-4.93479014181134,trump,harris,0,23
since,-4.926900066244654,trump,harris,47,45
what talking,-4.919217204643989,trump,harris,0,20
me say,-4.919217204643989,trump,harris,0,20
joy,-4.919217204643989,trump,harris,0,20
economists,-4.919093237794251,trump,harris,0,25
dear,-4.919093237794251,trump,harris,0,25
personal,-4.908646185825835,trump,harris,19,28
room,-4.908398504722799,trump,harris,71,58
supported,-4.902526105091963,trump,harris,0,21
rhetoric,-4.9008576877943515,trump,harris,0,20
for rape,-4.9008576877943515,trump,harris,0,20
fight to,-4.900058692491479,trump,harris,0,21
are still,-4.900058692491479,trump,harris,0,21
patriotism,-4.900058692491479,trump,harris,0,21
trust,-4.900058692491479,trump,harris,0,21
