term,log_odds,corpus 1,corpus 2,count 1,count 2
trump,-1.161929084642956,trump_2024,trump_2016,1,57
clinton,-1.0130259296838822,trump_2024,trump_2016,0,80
hillary,-0.992375897005483,trump_2024,trump_2016,0,73
hillary clinton,-0.9662199252763283,trump_2024,trump_2016,0,65
jobs,-0.8834809099607631,trump_2024,trump_2016,0,45
million,-0.857012653320607,trump_2024,trump_2016,0,40
plan,-0.8454902869723164,trump_2024,trump_2016,0,38
donald trump,-0.8454902869723164,trump_2024,trump_2016,0,38
donald,-0.8454902869723164,trump_2024,trump_2016,0,38
trade,-0.8205132006684052,trump_2024,trump_2016,0,34
infrastructure,-0.8138111937776524,trump_2024,trump_2016,0,33
year,-0.7997777529629104,trump_2024,trump_2016,0,31
obama,-0.7924189587710048,trump_2024,trump_2016,0,30
years,-0.7515170030787026,trump_2024,trump_2016,0,25
percent,-0.7423624184293841,trump_2024,trump_2016,0,24
income,-0.7423624184293841,trump_2024,trump_2016,0,24
state,-0.7423624184293841,trump_2024,trump_2016,0,24
va,-0.7423624184293841,trump_2024,trump_2016,0,24
billion,-0.7228536114596616,trump_2024,trump_2016,0,22
new,-0.7179949497060559,trump_2024,trump_2016,1,37
national,-0.712425596976853,trump_2024,trump_2016,0,21
care,-0.7014903648236879,trump_2024,trump_2016,0,20
release,-0.7014903648236879,trump_2024,trump_2016,0,20
health,-0.7014903648236879,trump_2024,trump_2016,0,20
economic,-0.7014903648236879,trump_2024,trump_2016,0,20
press,-0.6899959506413207,trump_2024,trump_2016,0,19
china,-0.6778819754222316,trump_2024,trump_2016,0,18
veterans,-0.6778819754222316,trump_2024,trump_2016,0,18
immigration,-0.6778819754222316,trump_2024,trump_2016,0,18
rate,-0.6778819754222316,trump_2024,trump_2016,0,18
cost,-0.6778819754222316,trump_2024,trump_2016,0,18
increase,-0.6650777253015832,trump_2024,trump_2016,0,17
times,-0.6650777253015832,trump_2024,trump_2016,0,17
law,-0.6650777253015832,trump_2024,trump_2016,0,17
press release,-0.6650777253015832,trump_2024,trump_2016,0,17
trump press,-0.6650777253015832,trump_2024,trump_2016,0,17
obamacare,-0.6514996504995726,trump_2024,trump_2016,0,16
administration,-0.6514996504995726,trump_2024,trump_2016,0,16
ensure,-0.6514996504995726,trump_2024,trump_2016,0,16
private,-0.6514996504995726,trump_2024,trump_2016,0,16
choice,-0.6370480589887959,trump_2024,trump_2016,0,15
vision,-0.6370480589887959,trump_2024,trump_2016,0,15
sept,-0.6370480589887959,trump_2024,trump_2016,0,15
issues,-0.6370480589887959,trump_2024,trump_2016,0,15
key,-0.6370480589887959,trump_2024,trump_2016,0,15
trump vision,-0.6370480589887959,trump_2024,trump_2016,0,15
economy,-0.6370480589887959,trump_2024,trump_2016,0,15
illegal,-0.6370480589887959,trump_2024,trump_2016,0,15
secretary,-0.6370480589887959,trump_2024,trump_2016,0,15
contrast,-0.6370480589887959,trump_2024,trump_2016,0,15
contrast hillary,-0.6370480589887959,trump_2024,trump_2016,0,15
states,-0.6315872398447643,trump_2024,trump_2016,1,34
cyber,-0.6216026723229643,trump_2024,trump_2016,0,14
americans,-0.6216026723229643,trump_2024,trump_2016,0,14
key issues,-0.6216026723229643,trump_2024,trump_2016,0,14
work,-0.6216026723229643,trump_2024,trump_2016,0,14
time,-0.6050165389648323,trump_2024,trump_2016,0,13
create,-0.6050165389648323,trump_2024,trump_2016,0,13
june,-0.6050165389648323,trump_2024,trump_2016,0,13
provide,-0.6050165389648323,trump_2024,trump_2016,0,13
july,-0.6050165389648323,trump_2024,trump_2016,0,13
american,-0.5890036332417515,trump_2024,trump_2016,2,54
need,-0.5871075184232947,trump_2024,trump_2016,0,12
immigrants,-0.5871075184232947,trump_2024,trump_2016,0,12
force,-0.5871075184232947,trump_2024,trump_2016,0,12
trump plan,-0.5871075184232947,trump_2024,trump_2016,0,12
nearly,-0.5871075184232947,trump_2024,trump_2016,0,12
school choice,-0.5871075184232947,trump_2024,trump_2016,0,12
reduce,-0.5871075184232947,trump_2024,trump_2016,0,12
student,-0.5871075184232947,trump_2024,trump_2016,0,12
reform,-0.5871075184232947,trump_2024,trump_2016,0,12
dollars,-0.5871075184232947,trump_2024,trump_2016,0,12
growth,-0.5871075184232947,trump_2024,trump_2016,0,12
today,-0.5871075184232947,trump_2024,trump_2016,0,12
deficit,-0.5676460716769515,trump_2024,trump_2016,0,11
foundation,-0.5676460716769515,trump_2024,trump_2016,0,11
isis,-0.5676460716769515,trump_2024,trump_2016,0,11
labor,-0.5676460716769515,trump_2024,trump_2016,0,11
president obama,-0.5676460716769515,trump_2024,trump_2016,0,11
childcare,-0.5676460716769515,trump_2024,trump_2016,0,11
countries,-0.5463372521928599,trump_2024,trump_2016,0,10
wall,-0.5463372521928599,trump_2024,trump_2016,0,10
costs,-0.5463372521928599,trump_2024,trump_2016,0,10
average,-0.5463372521928599,trump_2024,trump_2016,0,10
new york,-0.5463372521928599,trump_2024,trump_2016,0,10
joint,-0.5463372521928599,trump_2024,trump_2016,0,10
water,-0.5463372521928599,trump_2024,trump_2016,0,10
policy,-0.5463372521928599,trump_2024,trump_2016,0,10
systems,-0.5463372521928599,trump_2024,trump_2016,0,10
education,-0.5463372521928599,trump_2024,trump_2016,0,10
clinton hillary,-0.5463372521928599,trump_2024,trump_2016,0,10
coal,-0.5463372521928599,trump_2024,trump_2016,0,10
york,-0.5463372521928599,trump_2024,trump_2016,0,10
public,-0.5463372521928599,trump_2024,trump_2016,0,10
business,-0.5227932437251732,trump_2024,trump_2016,0,9
york times,-0.5227932437251732,trump_2024,trump_2016,0,9
second,-0.5227932437251732,trump_2024,trump_2016,0,9
million jobs,-0.5227932437251732,trump_2024,trump_2016,0,9
trade deficit,-0.5227932437251732,trump_2024,trump_2016,0,9
office,-0.5227932437251732,trump_2024,trump_2016,0,9
obama administration,-0.5227932437251732,trump_2024,trump_2016,0,9
taxpayers,-0.5227932437251732,trump_2024,trump_2016,0,9
aliens,-0.5227932437251732,trump_2024,trump_2016,0,9
street,-0.5227932437251732,trump_2024,trump_2016,0,9
projects,-0.5227932437251732,trump_2024,trump_2016,0,9
tax,-0.5077623061810821,trump_2024,trump_2016,2,51
allow,-0.4964897886297957,trump_2024,trump_2016,0,8
employees,-0.4964897886297957,trump_2024,trump_2016,0,8
aug,-0.4964897886297957,trump_2024,trump_2016,0,8
taxes,-0.4964897886297957,trump_2024,trump_2016,0,8
natural,-0.4964897886297957,trump_2024,trump_2016,0,8
department,-0.4964897886297957,trump_2024,trump_2016,0,8
april,-0.4964897886297957,trump_2024,trump_2016,0,8
affairs,-0.4964897886297957,trump_2024,trump_2016,0,8
programs,-0.4964897886297957,trump_2024,trump_2016,0,8
congress,-0.4964897886297957,trump_2024,trump_2016,0,8
establish,-0.4964897886297957,trump_2024,trump_2016,0,8
eliminate,-0.4964897886297957,trump_2024,trump_2016,0,8
laws,-0.4964897886297957,trump_2024,trump_2016,0,8
schools,-0.4964897886297957,trump_2024,trump_2016,0,8
wall street,-0.4964897886297957,trump_2024,trump_2016,0,8
review,-0.4964897886297957,trump_2024,trump_2016,0,8
street journal,-0.4964897886297957,trump_2024,trump_2016,0,8
criminal,-0.4964897886297957,trump_2024,trump_2016,0,8
current,-0.4964897886297957,trump_2024,trump_2016,0,8
illegal immigrants,-0.4964897886297957,trump_2024,trump_2016,0,8
journal,-0.4964897886297957,trump_2024,trump_2016,0,8
center,-0.4964897886297957,trump_2024,trump_2016,0,8
pay,-0.4964897886297957,trump_2024,trump_2016,0,8
service,-0.46669365067245466,trump_2024,trump_2016,0,7
half,-0.46669365067245466,trump_2024,trump_2016,0,7
second amendment,-0.46669365067245466,trump_2024,trump_2016,0,7
shale,-0.46669365067245466,trump_2024,trump_2016,0,7
gas,-0.46669365067245466,trump_2024,trump_2016,0,7
air,-0.46669365067245466,trump_2024,trump_2016,0,7
amendment,-0.46669365067245466,trump_2024,trump_2016,0,7
businesses,-0.46669365067245466,trump_2024,trump_2016,0,7
plans,-0.46669365067245466,trump_2024,trump_2016,0,7
supports,-0.46669365067245466,trump_2024,trump_2016,0,7
expand,-0.46669365067245466,trump_2024,trump_2016,0,7
students,-0.46669365067245466,trump_2024,trump_2016,0,7
court,-0.46669365067245466,trump_2024,trump_2016,0,7
policies,-0.46669365067245466,trump_2024,trump_2016,0,7
veteran,-0.46669365067245466,trump_2024,trump_2016,0,7
obama clinton,-0.46669365067245466,trump_2024,trump_2016,0,7
medicaid,-0.46669365067245466,trump_2024,trump_2016,0,7
supreme,-0.46669365067245466,trump_2024,trump_2016,0,7
supreme court,-0.46669365067245466,trump_2024,trump_2016,0,7
criminal aliens,-0.46669365067245466,trump_2024,trump_2016,0,7
trillion,-0.46669365067245466,trump_2024,trump_2016,0,7
support,-0.46669365067245466,trump_2024,trump_2016,0,7
families,-0.46669365067245466,trump_2024,trump_2016,0,7
march,-0.46669365067245466,trump_2024,trump_2016,0,7
account,-0.46669365067245466,trump_2024,trump_2016,0,7
lower,-0.46669365067245466,trump_2024,trump_2016,0,7
investment,-0.46669365067245466,trump_2024,trump_2016,0,7
family,-0.46669365067245466,trump_2024,trump_2016,0,7
single,-0.46669365067245466,trump_2024,trump_2016,0,7
low,-0.46669365067245466,trump_2024,trump_2016,0,7
lost,-0.46669365067245466,trump_2024,trump_2016,0,7
budget,-0.46669365067245466,trump_2024,trump_2016,0,7
use,-0.46669365067245466,trump_2024,trump_2016,0,7
major,-0.46669365067245466,trump_2024,trump_2016,0,7
natural gas,-0.46669365067245466,trump_2024,trump_2016,0,7
navy,-0.46669365067245466,trump_2024,trump_2016,0,7
energy,-0.43393047547261165,trump_2024,trump_2016,1,28
continue,-0.4323344353180505,trump_2024,trump_2016,0,6
secretary state,-0.4323344353180505,trump_2024,trump_2016,0,6
gun,-0.4323344353180505,trump_2024,trump_2016,0,6
millions,-0.4323344353180505,trump_2024,trump_2016,0,6
supported,-0.4323344353180505,trump_2024,trump_2016,0,6
terrorism,-0.4323344353180505,trump_2024,trump_2016,0,6
release sept,-0.4323344353180505,trump_2024,trump_2016,0,6
insurance,-0.4323344353180505,trump_2024,trump_2016,0,6
total,-0.4323344353180505,trump_2024,trump_2016,0,6
seven,-0.4323344353180505,trump_2024,trump_2016,0,6
based,-0.4323344353180505,trump_2024,trump_2016,0,6
brackets,-0.4323344353180505,trump_2024,trump_2016,0,6
korea,-0.4323344353180505,trump_2024,trump_2016,0,6
labor force,-0.4323344353180505,trump_2024,trump_2016,0,6
low income,-0.4323344353180505,trump_2024,trump_2016,0,6
news,-0.4323344353180505,trump_2024,trump_2016,0,6
american workers,-0.4323344353180505,trump_2024,trump_2016,0,6
wages,-0.4323344353180505,trump_2024,trump_2016,0,6
home,-0.4323344353180505,trump_2024,trump_2016,0,6
credit,-0.4323344353180505,trump_2024,trump_2016,0,6
high,-0.4323344353180505,trump_2024,trump_2016,0,6
help,-0.4323344353180505,trump_2024,trump_2016,0,6
health care,-0.4323344353180505,trump_2024,trump_2016,0,6
households,-0.4323344353180505,trump_2024,trump_2016,0,6
goods,-0.4323344353180505,trump_2024,trump_2016,0,6
job,-0.4323344353180505,trump_2024,trump_2016,0,6
according,-0.4323344353180505,trump_2024,trump_2016,0,6
working,-0.4323344353180505,trump_2024,trump_2016,0,6
filers,-0.4323344353180505,trump_2024,trump_2016,0,6
place,-0.4323344353180505,trump_2024,trump_2016,0,6
july hillary,-0.391760173138373,trump_2024,trump_2016,0,5
free,-0.391760173138373,trump_2024,trump_2016,0,5
convictions,-0.391760173138373,trump_2024,trump_2016,0,5
wait,-0.391760173138373,trump_2024,trump_2016,0,5
new jobs,-0.391760173138373,trump_2024,trump_2016,0,5
reforms,-0.391760173138373,trump_2024,trump_2016,0,5
pacific partnership,-0.391760173138373,trump_2024,trump_2016,0,5
america infrastructure,-0.391760173138373,trump_2024,trump_2016,0,5
shale energy,-0.391760173138373,trump_2024,trump_2016,0,5
enforcement,-0.391760173138373,trump_2024,trump_2016,0,5
individuals,-0.391760173138373,trump_2024,trump_2016,0,5
person,-0.391760173138373,trump_2024,trump_2016,0,5
fully,-0.391760173138373,trump_2024,trump_2016,0,5
contributions,-0.391760173138373,trump_2024,trump_2016,0,5
exclusion,-0.391760173138373,trump_2024,trump_2016,0,5
