term,log_odds,corpus 1,corpus 2,count 1,count 2
immigrant,-1.0718508351086797,trump,harris,0,2
annual,-1.0718508351086797,trump,harris,0,2
macroeconomic,-1.0718508351086797,trump,harris,0,2
impatient,-1.0718508351086797,trump,harris,0,2
agricultural,-1.0718508351086797,trump,harris,0,2
aged,-1.0718508351086797,trump,harris,0,2
afoot,-1.0718508351086797,trump,harris,0,2
let,-1.0718508351086797,trump,harris,0,2
inferior,-1.0718508351086797,trump,harris,0,2
innovative,-1.0718508351086797,trump,harris,0,2
achievable,-1.0718508351086797,trump,harris,0,2
intense,-1.0718508351086797,trump,harris,0,2
intentional,-1.0718508351086797,trump,harris,0,2
interstate,-1.0718508351086797,trump,harris,0,2
abortion,-1.0718508351086797,trump,harris,0,2
arab,-1.0718508351086797,trump,harris,0,2
icy,-1.0718508351086797,trump,harris,0,2
mighty,-1.0718508351086797,trump,harris,0,2
attainable,-1.0718508351086797,trump,harris,0,2
unequivocal,-1.0718508351086797,trump,harris,0,2
persistent,-1.0718508351086797,trump,harris,0,2
frustrated,-1.0718508351086797,trump,harris,0,2
gay,-1.0718508351086797,trump,harris,0,2
unhinged,-1.0718508351086797,trump,harris,0,2
thriving,-1.0718508351086797,trump,harris,0,2
unmatched,-1.0718508351086797,trump,harris,0,2
opportunistic,-1.0718508351086797,trump,harris,0,2
opaque,-1.0718508351086797,trump,harris,0,2
pivotal,-1.0718508351086797,trump,harris,0,2
ground,-1.0718508351086797,trump,harris,0,2
unspeakable,-1.0718508351086797,trump,harris,0,2
objective,-1.0718508351086797,trump,harris,0,2
northern,-1.0718508351086797,trump,harris,0,2
nonunion,-1.0718508351086797,trump,harris,0,2
nonpartisan,-1.0718508351086797,trump,harris,0,2
untreated,-1.0718508351086797,trump,harris,0,2
awful,-1.0718508351086797,trump,harris,0,2
needless,-1.0718508351086797,trump,harris,0,2
myopic,-1.0718508351086797,trump,harris,0,2
ongoing,-1.0718508351086797,trump,harris,0,2
empirical,-1.0718508351086797,trump,harris,0,2
eastern,-1.0718508351086797,trump,harris,0,2
egyptian,-1.0718508351086797,trump,harris,0,2
silver,-1.0718508351086797,trump,harris,0,2
deceptive,-1.0718508351086797,trump,harris,0,2
spare,-1.0718508351086797,trump,harris,0,2
darn,-1.0718508351086797,trump,harris,0,2
rewarding,-1.0718508351086797,trump,harris,0,2
striking,-1.0718508351086797,trump,harris,0,2
skilled,-1.0718508351086797,trump,harris,0,2
shooter,-1.0718508351086797,trump,harris,0,2
elementary,-1.0718508351086797,trump,harris,0,2
remembering,-1.0718508351086797,trump,harris,0,2
emotional,-1.0718508351086797,trump,harris,0,2
taxing,-1.0718508351086797,trump,harris,0,2
strict,-1.0718508351086797,trump,harris,0,2
technical,-1.0718508351086797,trump,harris,0,2
thoughtful,-1.0718508351086797,trump,harris,0,2
sufficient,-1.0718508351086797,trump,harris,0,2
demean,-1.0718508351086797,trump,harris,0,2
sick,-1.0142327623002507,trump,harris,29,13
top,-1.0096744636545056,trump,harris,37,16
fair,-0.9745605917812568,trump,harris,51,21
armed,-0.9360848763922021,trump,harris,7,4
covid,-0.9360848763922021,trump,harris,7,4
macro,-0.913708342844056,trump,harris,0,1
uncommon,-0.913708342844056,trump,harris,0,1
constant,-0.913708342844056,trump,harris,0,1
joint,-0.913708342844056,trump,harris,0,1
academic,-0.913708342844056,trump,harris,0,1
candid,-0.913708342844056,trump,harris,0,1
cultural,-0.913708342844056,trump,harris,0,1
post,-0.913708342844056,trump,harris,0,1
brief,-0.913708342844056,trump,harris,0,1
fragile,-0.913708342844056,trump,harris,0,1
petty,-0.913708342844056,trump,harris,0,1
overseas,-0.913708342844056,trump,harris,0,1
integrated,-0.913708342844056,trump,harris,0,1
supplemental,-0.913708342844056,trump,harris,0,1
