term,log_odds,corpus 1,corpus 2,count 1,count 2
speech freedom,-1.2175577396341424,harris_2024,trump_2024,0,1
and patriotic,-1.2175577396341424,harris_2024,trump_2024,0,1
modernize,-1.2175577396341424,harris_2024,trump_2024,0,1
clean and,-1.2175577396341424,harris_2024,trump_2024,0,1
pro hamas,-1.2175577396341424,harris_2024,trump_2024,0,1
and our,-1.2175577396341424,harris_2024,trump_2024,0,1
and proof,-1.2175577396341424,harris_2024,trump_2024,0,1
modernize our,-1.2175577396341424,harris_2024,trump_2024,0,1
producer,-1.2175577396341424,harris_2024,trump_2024,0,1
producer in,-1.2175577396341424,harris_2024,trump_2024,0,1
and modernize,-1.2175577396341424,harris_2024,trump_2024,0,1
and most,-1.2175577396341424,harris_2024,trump_2024,0,1
and no,-1.2175577396341424,harris_2024,trump_2024,0,1
and lock,-1.2175577396341424,harris_2024,trump_2024,0,1
beautiful again,-1.2175577396341424,harris_2024,trump_2024,0,1
middle east,-1.2175577396341424,harris_2024,trump_2024,0,1
college campuses,-1.2175577396341424,harris_2024,trump_2024,0,1
and burdensome,-1.2175577396341424,harris_2024,trump_2024,0,1
and beautiful,-1.2175577396341424,harris_2024,trump_2024,0,1
and bear,-1.2175577396341424,harris_2024,trump_2024,0,1
sexual or,-1.2175577396341424,harris_2024,trump_2024,0,1
sexual,-1.2175577396341424,harris_2024,trump_2024,0,1
in europe,-1.2175577396341424,harris_2024,trump_2024,0,1
pushing critical,-1.2175577396341424,harris_2024,trump_2024,0,1
manufacturing superpower,-1.2175577396341424,harris_2024,trump_2024,0,1
constitution,-1.2175577396341424,harris_2024,trump_2024,0,1
constitution our,-1.2175577396341424,harris_2024,trump_2024,0,1
up violent,-1.2175577396341424,harris_2024,trump_2024,0,1
dominant energy,-1.2175577396341424,harris_2024,trump_2024,0,1
us dollar,-1.2175577396341424,harris_2024,trump_2024,0,1
mandate and,-1.2175577396341424,harris_2024,trump_2024,0,1
mandate,-1.2175577396341424,harris_2024,trump_2024,0,1
making them,-1.2175577396341424,harris_2024,trump_2024,0,1
dominant,-1.2175577396341424,harris_2024,trump_2024,0,1
unite our,-1.2175577396341424,harris_2024,trump_2024,0,1
medicare with,-1.2175577396341424,harris_2024,trump_2024,0,1
drug cartels,-1.2175577396341424,harris_2024,trump_2024,0,1
men,-1.2175577396341424,harris_2024,trump_2024,0,1
east and,-1.2175577396341424,harris_2024,trump_2024,0,1
proof,-1.2175577396341424,harris_2024,trump_2024,0,1
proof of,-1.2175577396341424,harris_2024,trump_2024,0,1
and in,-1.2175577396341424,harris_2024,trump_2024,0,1
trump core,-1.2175577396341424,harris_2024,trump_2024,0,1
military making,-1.2175577396341424,harris_2024,trump_2024,0,1
migrant invasion,-1.2175577396341424,harris_2024,trump_2024,0,1
migrant crime,-1.2175577396341424,harris_2024,trump_2024,0,1
missile,-1.2175577396341424,harris_2024,trump_2024,0,1
turn,-1.2175577396341424,harris_2024,trump_2024,0,1
identification,-1.2175577396341424,harris_2024,trump_2024,0,1
