term,log_odds,corpus 1,corpus 2,count 1,count 2
connect,-3.0826218382303314,trump,harris,1,8
diminish,-3.0826218382303314,trump,harris,1,8
jack,-3.0826218382303314,trump,harris,1,8
enforce,-3.0826218382303314,trump,harris,1,8
encourage,-3.0343201559211215,trump,harris,4,8
violate,-3.0204658206096204,trump,harris,2,7
represent,-2.9318504949899356,trump,harris,17,15
traffic,-2.9250156637481983,trump,harris,8,10
handle,-2.923083353174286,trump,harris,19,16
roll,-2.917365752230402,trump,harris,3,7
file,-2.8676275058150518,trump,harris,5,8
challenge,-2.8676275058150518,trump,harris,5,8
spew,-2.7764051485448666,trump,harris,2,6
outlaw,-2.7764051485448666,trump,harris,2,6
repeat,-2.763544650182168,trump,harris,9,10
tank,-2.7552012720475934,trump,harris,1,6
aspire,-2.7552012720475934,trump,harris,1,6
shine,-2.7552012720475934,trump,harris,1,6
defy,-2.7552012720475934,trump,harris,1,6
enact,-2.7552012720475934,trump,harris,1,6
exploit,-2.7552012720475934,trump,harris,1,6
reform,-2.7552012720475934,trump,harris,1,6
celebrate,-2.7304390398836356,trump,harris,11,11
demean,-2.68957795189254,trump,harris,6,8
succeed,-2.68957795189254,trump,harris,6,8
propose,-2.62927290109611,trump,harris,3,6
identify,-2.62927290109611,trump,harris,3,6
struggle,-2.62927290109611,trump,harris,3,6
contribute,-2.62927290109611,trump,harris,3,6
bring,-2.612822410924702,trump,harris,342,139
target,-2.6038801050591736,trump,harris,10,10
show,-2.6030524699494015,trump,harris,97,48
commit,-2.5650676508593704,trump,harris,20,15
express,-2.564683144502292,trump,harris,5,7
threaten,-2.5613914291362034,trump,harris,16,13
publish,-2.5472288152839635,trump,harris,1,5
punish,-2.5472288152839635,trump,harris,1,5
please,-2.5472288152839635,trump,harris,1,5
criminalize,-2.5472288152839635,trump,harris,1,5
exchange,-2.5472288152839635,trump,harris,1,5
host,-2.4911189991855074,trump,harris,2,5
bleed,-2.434185926851948,trump,harris,4,6
repeal,-2.434185926851948,trump,harris,4,6
surrender,-2.3302853641799777,trump,harris,8,8
sustain,-2.3059758837565045,trump,harris,10,9
match,-2.293213508748233,trump,harris,1,4
monitor,-2.293213508748233,trump,harris,1,4
level,-2.293213508748233,trump,harris,1,4
bypass,-2.293213508748233,trump,harris,1,4
outline,-2.293213508748233,trump,harris,1,4
adore,-2.293213508748233,trump,harris,1,4
empower,-2.293213508748233,trump,harris,1,4
note,-2.293213508748233,trump,harris,1,4
reinstate,-2.293213508748233,trump,harris,1,4
ask,-2.2820536779230522,trump,harris,186,79
endure,-2.226678632416918,trump,harris,5,6
study,-2.226678632416918,trump,harris,5,6
operate,-2.226678632416918,trump,harris,5,6
graduate,-2.226678632416918,trump,harris,5,6
admire,-2.1806819758275027,trump,harris,7,7
recover,-2.1557333062555677,trump,harris,9,8
massacre,-2.1492966218652176,trump,harris,2,4
indicate,-2.1492966218652176,trump,harris,2,4
sit,-2.0734983248165766,trump,harris,68,33
fuel,-2.072008840271227,trump,harris,4,5
weaponize,-2.036206068564436,trump,harris,18,12
bind,-1.9688559661308012,trump,harris,1,3
age,-1.9688559661308012,trump,harris,1,3
guide,-1.905926597582352,trump,harris,3,4
confront,-1.905926597582352,trump,harris,3,4
impeach,-1.905926597582352,trump,harris,3,4
swear,-1.905926597582352,trump,harris,3,4
criticize,-1.905926597582352,trump,harris,3,4
favor,-1.905926597582352,trump,harris,3,4
crack,-1.905926597582352,trump,harris,3,4
desecrate,-1.905926597582352,trump,harris,3,4
eat,-1.8388863758521525,trump,harris,13,9
hear,-1.8268929971336705,trump,harris,330,125
cross,-1.8229329580718685,trump,harris,11,8
guard,-1.8196834013950318,trump,harris,7,6
add,-1.7591342676032957,trump,harris,42,21
promise,-1.7285992818019238,trump,harris,30,16
cook,-1.7258080793259516,trump,harris,2,3
promote,-1.7258080793259516,trump,harris,2,3
chart,-1.7107981761895301,trump,harris,0,33
separate,-1.7038813690905186,trump,harris,0,32
vow,-1.6930201077694607,trump,harris,14,9
reach,-1.6653190177129205,trump,harris,12,8
gather,-1.6526660840266576,trump,harris,4,4
visit,-1.6526660840266576,trump,harris,4,4
shape,-1.6526660840266576,trump,harris,4,4
disagree,-1.6424540213290115,trump,harris,10,7
concern,-1.6270805210762886,trump,harris,6,5
sacrifice,-1.6270805210762886,trump,harris,6,5
finish,-1.624367766534047,trump,harris,54,25
scamme,-1.6196324630488323,trump,harris,0,22
result,-1.5866504024328931,trump,harris,0,19
consider,-1.5838012730255815,trump,harris,34,17
spend,-1.5530028537647516,trump,harris,90,38
attack,-1.5529277418829315,trump,harris,55,25
champion,-1.5252096551968055,trump,harris,1,2
camp,-1.5252096551968055,trump,harris,1,2
collude,-1.5252096551968055,trump,harris,1,2
surpass,-1.5252096551968055,trump,harris,1,2
print,-1.5252096551968055,trump,harris,1,2
enlist,-1.5252096551968055,trump,harris,1,2
ease,-1.5252096551968055,trump,harris,1,2
enshrine,-1.5252096551968055,trump,harris,1,2
worship,-1.5252096551968055,trump,harris,1,2
trample,-1.5252096551968055,trump,harris,1,2
purchase,-1.5252096551968055,trump,harris,1,2
alleviate,-1.5252096551968055,trump,harris,1,2
said,-1.5252096551968055,trump,harris,1,2
dismiss,-1.5252096551968055,trump,harris,1,2
reciprocate,-1.5252096551968055,trump,harris,1,2
volunteer,-1.5252096551968055,trump,harris,1,2
evacuate,-1.5252096551968055,trump,harris,1,2
shrink,-1.5252096551968055,trump,harris,1,2
strike,-1.5252096551968055,trump,harris,1,2
limit,-1.5252096551968055,trump,harris,1,2
done,-1.5252096551968055,trump,harris,1,2
argue,-1.5252096551968055,trump,harris,1,2
disparage,-1.5178985461436714,trump,harris,0,14
pursue,-1.5178985461436714,trump,harris,0,14
appoint,-1.5135514831758805,trump,harris,13,8
mobilize,-1.5012024130196338,trump,harris,0,13
rule,-1.477152593132966,trump,harris,11,7
terminate,-1.4603261269264827,trump,harris,51,23
beat,-1.4568930484579676,trump,harris,78,33
survive,-1.4447035240622077,trump,harris,9,6
investigate,-1.4447035240622077,trump,harris,9,6
improve,-1.4420482544310007,trump,harris,0,10
dream,-1.4341485324735408,trump,harris,3,3
march,-1.4341485324735408,trump,harris,3,3
declare,-1.4341485324735408,trump,harris,3,3
spread,-1.4198453827246893,trump,harris,7,5
specialize,-1.4182710964637344,trump,harris,0,9
develop,-1.4156911498674118,trump,harris,16,9
deploy,-1.4102559866133744,trump,harris,5,4
modernize,-1.4102559866133744,trump,harris,5,4
tend,-1.4102559866133744,trump,harris,5,4
shout,-1.4102559866133744,trump,harris,5,4
select,-1.3916739230734256,trump,harris,0,8
handpicke,-1.3916739230734256,trump,harris,0,8
wanna,-1.3916739230734256,trump,harris,0,8
govern,-1.3916739230734256,trump,harris,0,8
breathe,-1.3916739230734256,trump,harris,0,8
occur,-1.3916739230734256,trump,harris,0,8
root,-1.3916739230734256,trump,harris,0,8
access,-1.3614978609534376,trump,harris,0,7
advance,-1.3614978609534376,trump,harris,0,7
prioritize,-1.3614978609534376,trump,harris,0,7
dedicate,-1.3614978609534376,trump,harris,0,7
reduce,-1.3521181757681096,trump,harris,34,16
emphasize,-1.3266300325038367,trump,harris,0,6
veto,-1.3266300325038367,trump,harris,0,6
incite,-1.3266300325038367,trump,harris,0,6
pose,-1.3266300325038367,trump,harris,0,6
inflate,-1.3266300325038367,trump,harris,0,6
exhaust,-1.3266300325038367,trump,harris,0,6
oppose,-1.3188772220580534,trump,harris,12,7
honor,-1.3169380025756054,trump,harris,37,17
value,-1.2853425825540796,trump,harris,0,5
paraphrase,-1.2853425825540796,trump,harris,0,5
mentor,-1.2853425825540796,trump,harris,0,5
explode,-1.2706835668466105,trump,harris,10,6
pull,-1.2622456492451772,trump,harris,35,16
caregive,-1.2347362706165976,trump,harris,0,4
diagnose,-1.2347362706165976,trump,harris,0,4
ignite,-1.2347362706165976,trump,harris,0,4
retool,-1.2347362706165976,trump,harris,0,4
recommit,-1.2347362706165976,trump,harris,0,4
construct,-1.2347362706165976,trump,harris,0,4
waver,-1.2347362706165976,trump,harris,0,4
appear,-1.2347362706165976,trump,harris,0,4
conspire,-1.2347362706165976,trump,harris,0,4
preexist,-1.2347362706165976,trump,harris,0,4
lack,-1.2347362706165976,trump,harris,0,4
irritate,-1.2347362706165976,trump,harris,0,4
nurse,-1.2347362706165976,trump,harris,0,4
measure,-1.2347362706165976,trump,harris,0,4
fan,-1.2347362706165976,trump,harris,0,4
offshore,-1.2347362706165976,trump,harris,0,4
neglect,-1.2347362706165976,trump,harris,0,4
reflect,-1.2347362706165976,trump,harris,0,4
harness,-1.2347362706165976,trump,harris,0,4
accomplish,-1.2347362706165976,trump,harris,0,4
assure,-1.2347362706165976,trump,harris,0,4
confuse,-1.2347362706165976,trump,harris,0,4
upend,-1.2347362706165976,trump,harris,0,4
arraign,-1.2347362706165976,trump,harris,0,4
hesitate,-1.2347362706165976,trump,harris,0,4
join,-1.2309840478680683,trump,harris,38,17
discuss,-1.2180530730022676,trump,harris,20,10
bear,-1.182558545180237,trump,harris,28,13
molest,-1.1757304184238355,trump,harris,2,2
draft,-1.1757304184238355,trump,harris,2,2
regard,-1.1757304184238355,trump,harris,2,2
interfere,-1.1757304184238355,trump,harris,2,2
spur,-1.1757304184238355,trump,harris,2,2
rush,-1.1757304184238355,trump,harris,2,2
repair,-1.1757304184238355,trump,harris,2,2
urge,-1.1757304184238355,trump,harris,2,2
revere,-1.1757304184238355,trump,harris,2,2
covid,-1.1757304184238355,trump,harris,2,2
sink,-1.1757304184238355,trump,harris,2,2
command,-1.1757304184238355,trump,harris,2,2
hike,-1.1757304184238355,trump,harris,2,2
found,-1.1757304184238355,trump,harris,2,2
employ,-1.1757304184238355,trump,harris,2,2
insure,-1.1693676844234038,trump,harris,0,3
belittle,-1.1693676844234038,trump,harris,0,3
pioneer,-1.1693676844234038,trump,harris,0,3
despair,-1.1693676844234038,trump,harris,0,3
parent,-1.1693676844234038,trump,harris,0,3
relegate,-1.1693676844234038,trump,harris,0,3
relieve,-1.1693676844234038,trump,harris,0,3
refer,-1.157758743211398,trump,harris,4,3
approach,-1.157758743211398,trump,harris,4,3
praise,-1.157758743211398,trump,harris,4,3
qualify,-1.157758743211398,trump,harris,4,3
restore,-1.1521921218858315,trump,harris,72,29
cast,-1.1052672521701674,trump,harris,11,6
enter,-1.1052672521701674,trump,harris,11,6
fear,-1.1052672521701674,trump,harris,11,6
accord,-1.1052672521701674,trump,harris,11,6
push,-1.10084585377015,trump,harris,21,10
adopt,-1.0770075504732786,trump,harris,0,2
undermine,-1.0770075504732786,trump,harris,0,2
bestow,-1.0770075504732786,trump,harris,0,2
cheer,-1.0770075504732786,trump,harris,0,2
hail,-1.0770075504732786,trump,harris,0,2
opt,-1.0770075504732786,trump,harris,0,2
resolve,-1.0770075504732786,trump,harris,0,2
entrust,-1.0770075504732786,trump,harris,0,2
denigrate,-1.0770075504732786,trump,harris,0,2
harken,-1.0770075504732786,trump,harris,0,2
enterprise,-1.0770075504732786,trump,harris,0,2
stew,-1.0770075504732786,trump,harris,0,2
ensue,-1.0770075504732786,trump,harris,0,2
chop,-1.0770075504732786,trump,harris,0,2
resort,-1.0770075504732786,trump,harris,0,2
as,-1.0770075504732786,trump,harris,0,2
unpack,-1.0770075504732786,trump,harris,0,2
unyielde,-1.0770075504732786,trump,harris,0,2
heed,-1.0770075504732786,trump,harris,0,2
prohibit,-1.0770075504732786,trump,harris,0,2
underestimate,-1.0770075504732786,trump,harris,0,2
acquire,-1.0770075504732786,trump,harris,0,2
chase,-1.0770075504732786,trump,harris,0,2
chant,-1.0770075504732786,trump,harris,0,2
reignite,-1.0770075504732786,trump,harris,0,2
burden,-1.0770075504732786,trump,harris,0,2
moderate,-1.0770075504732786,trump,harris,0,2
track,-1.0770075504732786,trump,harris,0,2
miscarry,-1.0770075504732786,trump,harris,0,2
abdicate,-1.0770075504732786,trump,harris,0,2
tighten,-1.0770075504732786,trump,harris,0,2
recur,-1.0770075504732786,trump,harris,0,2
fold,-1.0770075504732786,trump,harris,0,2
will,-1.0770075504732786,trump,harris,0,2
craft,-1.0770075504732786,trump,harris,0,2
decriminalize,-1.0770075504732786,trump,harris,0,2
cozy,-1.0770075504732786,trump,harris,0,2
trouble,-1.0770075504732786,trump,harris,0,2
manifest,-1.0770075504732786,trump,harris,0,2
react,-1.0770075504732786,trump,harris,0,2
fulfill,-1.0770075504732786,trump,harris,0,2
ration,-1.0770075504732786,trump,harris,0,2
excite,-1.0770075504732786,trump,harris,0,2
gaslighte,-1.0770075504732786,trump,harris,0,2
motivate,-1.0770075504732786,trump,harris,0,2
ai,-1.0770075504732786,trump,harris,0,2
possess,-1.0770075504732786,trump,harris,0,2
complicate,-1.0770075504732786,trump,harris,0,2
warp,-1.0770075504732786,trump,harris,0,2
constrain,-1.0770075504732786,trump,harris,0,2
is,-1.0770075504732786,trump,harris,0,2
disclose,-1.0770075504732786,trump,harris,0,2
preview,-1.0770075504732786,trump,harris,0,2
shoulder,-1.0770075504732786,trump,harris,0,2
disconnect,-1.0770075504732786,trump,harris,0,2
compel,-1.0770075504732786,trump,harris,0,2
process,-1.0770075504732786,trump,harris,0,2
discount,-1.0770075504732786,trump,harris,0,2
compose,-1.0770075504732786,trump,harris,0,2
stretch,-1.0770075504732786,trump,harris,0,2
humble,-1.0770075504732786,trump,harris,0,2
derive,-1.0770075504732786,trump,harris,0,2
elevate,-1.0770075504732786,trump,harris,0,2
upgrade,-1.0770075504732786,trump,harris,0,2
resuscitate,-1.0770075504732786,trump,harris,0,2
embrace,-1.0770075504732786,trump,harris,0,2
compound,-1.0770075504732786,trump,harris,0,2
profess,-1.0770075504732786,trump,harris,0,2
seize,-1.0770075504732786,trump,harris,0,2
compromise,-1.0770075504732786,trump,harris,0,2
lifesave,-1.0770075504732786,trump,harris,0,2
profit,-1.0770075504732786,trump,harris,0,2
outpace,-1.0770075504732786,trump,harris,0,2
position,-1.0770075504732786,trump,harris,0,2
decide,-1.0633403819820362,trump,harris,40,17
invade,-1.0558140771723843,trump,harris,24,11
matter,-1.0186167896122267,trump,harris,27,12
remain,-0.9870139675298882,trump,harris,22,10
assault,-0.9870139675298882,trump,harris,22,10
cost,-0.9475155390886923,trump,harris,47,19
duck,-0.9188246041867862,trump,harris,0,1
wrongheade,-0.9188246041867862,trump,harris,0,1
single,-0.9188246041867862,trump,harris,0,1
reconfigure,-0.9188246041867862,trump,harris,0,1
overrule,-0.9188246041867862,trump,harris,0,1
interconnect,-0.9188246041867862,trump,harris,0,1
signal,-0.9188246041867862,trump,harris,0,1
incorporate,-0.9188246041867862,trump,harris,0,1
rejoice,-0.9188246041867862,trump,harris,0,1
conclude,-0.9188246041867862,trump,harris,0,1
date,-0.9188246041867862,trump,harris,0,1
insulate,-0.9188246041867862,trump,harris,0,1
assess,-0.9188246041867862,trump,harris,0,1
initiate,-0.9188246041867862,trump,harris,0,1
plot,-0.9188246041867862,trump,harris,0,1
decorate,-0.9188246041867862,trump,harris,0,1
dispense,-0.9188246041867862,trump,harris,0,1
desert,-0.9188246041867862,trump,harris,0,1
impair,-0.9188246041867862,trump,harris,0,1
subject,-0.9188246041867862,trump,harris,0,1
observe,-0.9188246041867862,trump,harris,0,1
replenish,-0.9188246041867862,trump,harris,0,1
rabbi,-0.9188246041867862,trump,harris,0,1
hour,-0.9188246041867862,trump,harris,0,1
chin,-0.9188246041867862,trump,harris,0,1
submit,-0.9188246041867862,trump,harris,0,1
highlight,-0.9188246041867862,trump,harris,0,1
demonstrate,-0.9188246041867862,trump,harris,0,1
exemplify,-0.9188246041867862,trump,harris,0,1
consult,-0.9188246041867862,trump,harris,0,1
caution,-0.9188246041867862,trump,harris,0,1
detail,-0.9188246041867862,trump,harris,0,1
absorb,-0.9188246041867862,trump,harris,0,1
uplift,-0.9188246041867862,trump,harris,0,1
hide,-0.9060627824620913,trump,harris,5,3
reveal,-0.9060627824620913,trump,harris,5,3
cut,-0.8869917967258054,trump,harris,147,53
grant,-0.845915425512957,trump,harris,3,2
permit,-0.845915425512957,trump,harris,3,2
fool,-0.845915425512957,trump,harris,3,2
entitle,-0.845915425512957,trump,harris,3,2
reward,-0.845915425512957,trump,harris,3,2
supply,-0.845915425512957,trump,harris,3,2
round,-0.845915425512957,trump,harris,3,2
surprise,-0.845915425512957,trump,harris,3,2
scramble,-0.8414185544311861,trump,harris,1,1
plant,-0.8414185544311861,trump,harris,1,1
persevere,-0.8414185544311861,trump,harris,1,1
counter,-0.8414185544311861,trump,harris,1,1
unwavere,-0.8414185544311861,trump,harris,1,1
strive,-0.8414185544311861,trump,harris,1,1
restrict,-0.8414185544311861,trump,harris,1,1
overwhelm,-0.8414185544311861,trump,harris,1,1
hardworke,-0.8349769889456102,trump,harris,18,8
suffer,-0.8213286152459202,trump,harris,29,12
fail,-0.8096429126399834,trump,harris,46,18
demand,-0.7982146987727208,trump,harris,13,6
expect,-0.7982146987727208,trump,harris,13,6
depend,-0.7786389380118881,trump,harris,8,4
acknowledge,-0.7786389380118881,trump,harris,8,4
defunde,-0.7786389380118881,trump,harris,8,4
imagine,-0.7606506402164992,trump,harris,64,24
thank,-0.7575998469225321,trump,harris,1121,367
love,-0.719746448276828,trump,harris,516,172
pray,-0.7042340105897129,trump,harris,11,5
forget,-0.6934421866789827,trump,harris,68,25
break,-0.6804768859534207,trump,harris,83,30
establish,-0.6783516241729696,trump,harris,6,3
realize,-0.6642972158671684,trump,harris,25,10
put,-0.6618460508112417,trump,harris,404,135
cover,-0.6212989900087467,trump,harris,17,7
lay,-0.5962006295130934,trump,harris,20,8
lead,-0.5925339562868953,trump,harris,142,49
follow,-0.5918729910187115,trump,harris,46,17
grieve,-0.5604503008376138,trump,harris,4,2
step,-0.5604503008376138,trump,harris,4,2
dissipate,-0.5604503008376138,trump,harris,4,2
emerge,-0.5604503008376138,trump,harris,4,2
issue,-0.5604503008376138,trump,harris,4,2
conduct,-0.5604503008376138,trump,harris,4,2
insist,-0.5604503008376138,trump,harris,4,2
prove,-0.4980263595119105,trump,harris,18,7
end,-0.46588395783033026,trump,harris,278,92
secure,-0.44946339683377745,trump,harris,36,13
cherish,-0.42887193738024837,trump,harris,10,4
prepare,-0.4101418569703295,trump,harris,2,1
obey,-0.4101418569703295,trump,harris,2,1
condemn,-0.4101418569703295,trump,harris,2,1
institute,-0.4101418569703295,trump,harris,2,1
backstage,-0.4101418569703295,trump,harris,2,1
mock,-0.4101418569703295,trump,harris,2,1
tolerate,-0.4101418569703295,trump,harris,2,1
block,-0.31359994415382,trump,harris,5,2
subsidize,-0.31359994415382,trump,harris,5,2
convince,-0.31359994415382,trump,harris,5,2
train,-0.31359994415382,trump,harris,5,2
bust,-0.31359994415382,trump,harris,5,2
erase,-0.31359994415382,trump,harris,5,2
swap,-0.31359994415382,trump,harris,5,2
dress,-0.31359994415382,trump,harris,5,2
mean,-0.2810659075248413,trump,harris,366,118
compare,-0.28021358212585745,trump,harris,35,12
impose,-0.27638086128964134,trump,harris,32,11
hire,-0.27638086128964134,trump,harris,32,11
injure,-0.2712263390179192,trump,harris,11,4
welcome,-0.2712263390179192,trump,harris,11,4
force,-0.2110652101144925,trump,harris,42,14
speak,-0.15468505762966367,trump,harris,159,51
involve,-0.1351347455120478,trump,harris,43,14
owe,-0.12343434351773973,trump,harris,12,4
mention,-0.12045130918999715,trump,harris,103,33
predict,-0.11119064037674223,trump,harris,9,3
abide,-0.11119064037674223,trump,harris,9,3
feed,-0.09777977344129458,trump,harris,6,2
dominate,-0.09777977344129458,trump,harris,6,2
wear,-0.09777977344129458,trump,harris,6,2
brag,-0.09777977344129458,trump,harris,6,2
form,-0.09777977344129458,trump,harris,6,2
state,-0.09777977344129458,trump,harris,6,2
ship,-0.09777977344129458,trump,harris,6,2
recommend,-0.09777977344129458,trump,harris,6,2
pick,-0.09153966399138623,trump,harris,31,10
light,-0.08385810164863002,trump,harris,3,1
compete,-0.004167242107152825,trump,harris,32,10
launch,0.015546183218390791,trump,harris,13,4
lock,0.015546183218390791,trump,harris,13,4
belong,0.015546183218390791,trump,harris,13,4
shake,0.015546183218390791,trump,harris,13,4
announce,0.03630864543468262,trump,harris,71,22
win,0.08191516360651137,trump,harris,579,180
excuse,0.09321398290577974,trump,harris,7,2
bend,0.09321398290577974,trump,harris,7,2
rest,0.09321398290577974,trump,harris,7,2
collect,0.09321398290577974,trump,harris,7,2
order,0.09321398290577974,trump,harris,7,2
fill,0.14189368535532673,trump,harris,37,11
replace,0.15387601548415064,trump,harris,24,7
donate,0.1723164683350525,trump,harris,4,1
unify,0.1723164683350525,trump,harris,4,1
question,0.1723164683350525,trump,harris,4,1
claim,0.19492484481022357,trump,harris,11,3
protect,0.2079934760216214,trump,harris,149,45
throw,0.24599382873034972,trump,harris,35,10
beg,0.2641193101622227,trump,harris,8,2
remove,0.2705778127247262,trump,harris,15,4
change,0.2824887177426727,trump,harris,105,31
set,0.2949092539943657,trump,harris,59,17
solve,0.37240795314204583,trump,harris,40,11
rank,0.38169669600149786,trump,harris,5,1
estimate,0.38169669600149786,trump,harris,5,1
deliver,0.4036067656103253,trump,harris,37,10
park,0.4114379455771086,trump,harris,1,0
shuffle,0.4114379455771086,trump,harris,1,0
pardon,0.4114379455771086,trump,harris,1,0
shutter,0.4114379455771086,trump,harris,1,0
paralyze,0.4114379455771086,trump,harris,1,0
paraglide,0.4114379455771086,trump,harris,1,0
