term,log_odds,corpus 1,corpus 2,count 1,count 2
uaw,-2.7994096118495415,trump,harris,2,8
tragedy,-2.7690868405055205,trump,harris,5,10
election,-2.7600524621107843,trump,harris,335,189
well,-2.7555099265912566,trump,harris,1,8
connection,-2.7555099265912566,trump,harris,1,8
grandmother,-2.7555099265912566,trump,harris,1,8
medic,-2.7555099265912566,trump,harris,1,8
lease,-2.7555099265912566,trump,harris,1,8
central,-2.7555099265912566,trump,harris,1,8
writing,-2.7555099265912566,trump,harris,1,8
intelligence,-2.7469917460374798,trump,harris,9,13
partnership,-2.7202341458387393,trump,harris,4,9
speed,-2.7202341458387393,trump,harris,4,9
drug,-2.704801507895501,trump,harris,118,77
victim,-2.7022756715523384,trump,harris,12,15
november,-2.6904951222714284,trump,harris,78,55
action,-2.677735843282336,trump,harris,15,17
chaos,-2.6679166801003955,trump,harris,21,21
concern,-2.6662451820195923,trump,harris,3,8
heartland,-2.6662451820195923,trump,harris,3,8
delaware,-2.6662451820195923,trump,harris,3,8
pastor,-2.6662451820195923,trump,harris,3,8
football,-2.6423949400515694,trump,harris,11,14
predator,-2.6423949400515694,trump,harris,11,14
effect,-2.6423949400515694,trump,harris,11,14
thought,-2.6381514365870764,trump,harris,7,11
district,-2.61498956751462,trump,harris,14,16
guest,-2.6063981924632844,trump,harris,1,7
priest,-2.6063981924632844,trump,harris,1,7
minnesota,-2.603701745997324,trump,harris,17,18
practice,-2.5927582304916763,trump,harris,2,7
progress,-2.584113359204362,trump,harris,6,10
pocket,-2.584113359204362,trump,harris,6,10
development,-2.5816658204778244,trump,harris,10,13
spirit,-2.5609685608051387,trump,harris,25,23
position,-2.5379007520942163,trump,harris,19,19
friend,-2.4998420158994232,trump,harris,139,86
exception,-2.4946484188274396,trump,harris,24,22
builder,-2.477199967507797,trump,harris,4,8
mitt,-2.477199967507797,trump,harris,4,8
negotiation,-2.477199967507797,trump,harris,4,8
recession,-2.477199967507797,trump,harris,4,8
defense,-2.465045743694452,trump,harris,34,28
today,-2.4429319253103223,trump,harris,177,105
requirement,-2.43419273385577,trump,harris,1,6
hamilton,-2.43419273385577,trump,harris,1,6
aspect,-2.43419273385577,trump,harris,1,6
concert,-2.43419273385577,trump,harris,1,6
accomplishment,-2.43419273385577,trump,harris,1,6
transparency,-2.43419273385577,trump,harris,1,6
address,-2.43419273385577,trump,harris,1,6
epidemic,-2.43419273385577,trump,harris,1,6
pillar,-2.43419273385577,trump,harris,1,6
constituent,-2.43419273385577,trump,harris,1,6
sandwich,-2.43419273385577,trump,harris,1,6
forgiveness,-2.43419273385577,trump,harris,1,6
kiev,-2.4221696963434765,trump,harris,3,7
god,-2.4042531836682186,trump,harris,101,65
big,-2.35646949290488,trump,harris,2,6
opening,-2.35646949290488,trump,harris,2,6
ivf,-2.35646949290488,trump,harris,2,6
microphone,-2.35646949290488,trump,harris,2,6
local,-2.35646949290488,trump,harris,2,6
regard,-2.35646949290488,trump,harris,2,6
extremist,-2.35646949290488,trump,harris,2,6
meaning,-2.35646949290488,trump,harris,2,6
watch,-2.35646949290488,trump,harris,2,6
tony,-2.35646949290488,trump,harris,2,6
lifetime,-2.3324423011542876,trump,harris,6,9
goodness,-2.3324423011542876,trump,harris,6,9
nominee,-2.3324423011542876,trump,harris,6,9
unemployment,-2.3308045075567354,trump,harris,13,14
beauty,-2.32935704699679,trump,harris,16,16
tuesday,-2.2697374471858605,trump,harris,5,8
coast,-2.2697374471858605,trump,harris,5,8
casey,-2.2697374471858605,trump,harris,5,8
rent,-2.2555749442127384,trump,harris,15,15
passion,-2.23083839786258,trump,harris,1,5
ben,-2.23083839786258,trump,harris,1,5
challenge,-2.23083839786258,trump,harris,1,5
lending,-2.23083839786258,trump,harris,1,5
stranger,-2.23083839786258,trump,harris,1,5
government,-2.227200957650214,trump,harris,106,66
treatment,-2.2076177567881965,trump,harris,4,7
camp,-2.2076177567881965,trump,harris,4,7
tradition,-2.2076177567881965,trump,harris,4,7
focus,-2.2076177567881965,trump,harris,4,7
pain,-2.2076177567881965,trump,harris,4,7
potential,-2.2076177567881965,trump,harris,4,7
path,-2.2073903555217935,trump,harris,8,10
un,-2.2073903555217935,trump,harris,8,10
tonight,-2.172828756493386,trump,harris,73,48
result,-2.161223743869571,trump,harris,22,19
set,-2.146019661050578,trump,harris,3,6
rabbi,-2.146019661050578,trump,harris,3,6
reform,-2.146019661050578,trump,harris,3,6
information,-2.146019661050578,trump,harris,3,6
sacrifice,-2.146019661050578,trump,harris,3,6
standard,-2.146019661050578,trump,harris,3,6
southern,-2.146019661050578,trump,harris,3,6
coalition,-2.146019661050578,trump,harris,3,6
fain,-2.146019661050578,trump,harris,3,6
patient,-2.146019661050578,trump,harris,3,6
pandemic,-2.146019661050578,trump,harris,3,6
champion,-2.1338465247382143,trump,harris,7,9
doug,-2.1338465247382143,trump,harris,7,9
republicans,-2.103645192571279,trump,harris,36,27
technology,-2.100270355509811,trump,harris,13,13
chance,-2.0853972575475854,trump,harris,45,32
floor,-2.0813505023593457,trump,harris,2,5
so,-2.0813505023593457,trump,harris,2,5
understanding,-2.0813505023593457,trump,harris,2,5
service,-2.079196081603883,trump,harris,38,28
foundation,-2.058799798884015,trump,harris,6,8
question,-2.043979442814525,trump,harris,119,71
quality,-2.0228419621140223,trump,harris,9,10
george,-2.0228419621140223,trump,harris,9,10
nato,-2.001025225702564,trump,harris,25,20
appraisal,-1.9833578348827885,trump,harris,1,4
carrier,-1.9833578348827885,trump,harris,1,4
festival,-1.9833578348827885,trump,harris,1,4
medicaid,-1.9833578348827885,trump,harris,1,4
bond,-1.9833578348827885,trump,harris,1,4
felony,-1.9833578348827885,trump,harris,1,4
professional,-1.9833578348827885,trump,harris,1,4
river,-1.9833578348827885,trump,harris,1,4
appearance,-1.9833578348827885,trump,harris,1,4
toe,-1.9833578348827885,trump,harris,1,4
gallego,-1.9833578348827885,trump,harris,1,4
cheater,-1.9833578348827885,trump,harris,1,4
theme,-1.9833578348827885,trump,harris,1,4
residence,-1.9833578348827885,trump,harris,1,4
loophole,-1.9833578348827885,trump,harris,1,4
yourself,-1.9833578348827885,trump,harris,1,4
steven,-1.9833578348827885,trump,harris,1,4
anthony,-1.9833578348827885,trump,harris,1,4
eminence,-1.9833578348827885,trump,harris,1,4
delegate,-1.9833578348827885,trump,harris,1,4
surge,-1.9833578348827885,trump,harris,1,4
metric,-1.9833578348827885,trump,harris,1,4
jeff,-1.9833578348827885,trump,harris,1,4
faculty,-1.9833578348827885,trump,harris,1,4
fixing,-1.9833578348827885,trump,harris,1,4
five,-1.9833578348827885,trump,harris,1,4
working,-1.9833578348827885,trump,harris,1,4
origin,-1.9833578348827885,trump,harris,1,4
response,-1.9386741261788867,trump,harris,8,9
google,-1.9386741261788867,trump,harris,8,9
shapiro,-1.9056073020977042,trump,harris,4,6
rosen,-1.9056073020977042,trump,harris,4,6
suffering,-1.9056073020977042,trump,harris,4,6
shawn,-1.9056073020977042,trump,harris,4,6
warren,-1.9056073020977042,trump,harris,4,6
safety,-1.8934035191821106,trump,harris,40,28
chain,-1.8510088529973079,trump,harris,7,8
zone,-1.8510088529973079,trump,harris,7,8
jong,-1.8510088529973079,trump,harris,7,8
kim,-1.8510088529973079,trump,harris,7,8
fact,-1.8377890654429587,trump,harris,117,68
vladimir,-1.82898237525374,trump,harris,3,5
ballot,-1.8194476206866397,trump,harris,39,27
committee,-1.7966817421489942,trump,harris,15,13
help,-1.7865284448674086,trump,harris,43,29
stake,-1.772782460031771,trump,harris,0,61
detail,-1.7659112418194258,trump,harris,12,11
affordable,-1.7652985880469825,trump,harris,0,59
use,-1.7534206656074132,trump,harris,2,4
adversary,-1.7534206656074132,trump,harris,2,4
shop,-1.7534206656074132,trump,harris,2,4
stick,-1.7534206656074132,trump,harris,2,4
jacket,-1.7534206656074132,trump,harris,2,4
sunday,-1.7534206656074132,trump,harris,2,4
evidence,-1.7534206656074132,trump,harris,2,4
surgery,-1.7534206656074132,trump,harris,2,4
surrender,-1.7534206656074132,trump,harris,2,4
adam,-1.7534206656074132,trump,harris,2,4
hill,-1.7534206656074132,trump,harris,2,4
uniform,-1.7534206656074132,trump,harris,2,4
major,-1.7534206656074132,trump,harris,2,4
limitation,-1.7534206656074132,trump,harris,2,4
candidacy,-1.7534206656074132,trump,harris,2,4
absence,-1.7534206656074132,trump,harris,2,4
option,-1.7534206656074132,trump,harris,2,4
crossing,-1.7534206656074132,trump,harris,2,4
bloodbath,-1.7534206656074132,trump,harris,2,4
rental,-1.7534206656074132,trump,harris,2,4
council,-1.7534206656074132,trump,harris,2,4
drought,-1.7534206656074132,trump,harris,2,4
aspiration,-1.749538245525607,trump,harris,0,55
white,-1.7222262346925283,trump,harris,74,45
importance,-1.7044886825867906,trump,harris,0,45
approach,-1.6994434347874978,trump,harris,0,44
