term,log_odds,corpus 1,corpus 2,count 1,count 2
end term,-3.620517131341944,trump,harris,7,14
consider,-3.620517131341944,trump,harris,7,14
got donald,-3.610228194205603,trump,harris,0,15
lewis,-3.610228194205603,trump,harris,0,15
cheney,-3.610228194205603,trump,harris,0,15
commander chief,-3.606993920548217,trump,harris,0,12
degree,-3.606993920548217,trump,harris,0,12
people worked,-3.606993920548217,trump,harris,0,12
commander,-3.606993920548217,trump,harris,0,12
border state,-3.606993920548217,trump,harris,0,12
running mate,-3.606993920548217,trump,harris,0,12
society,-3.606993920548217,trump,harris,0,12
mate,-3.606993920548217,trump,harris,0,12
black men,-3.606993920548217,trump,harris,0,12
shared,-3.606993920548217,trump,harris,0,12
women children,-3.606993920548217,trump,harris,0,12
student,-3.594669295855291,trump,harris,16,20
abuse,-3.594669295855291,trump,harris,16,20
refused,-3.594669295855291,trump,harris,16,20
going tell,-3.594669295855291,trump,harris,16,20
november,-3.593817378760268,trump,harris,78,55
standing,-3.580848803311916,trump,harris,41,35
handed,-3.558262610363089,trump,harris,0,13
crib,-3.558262610363089,trump,harris,0,13
want thank,-3.5542018504149167,trump,harris,69,50
secretary,-3.5422545865027537,trump,harris,9,15
believes,-3.5422545865027537,trump,harris,9,15
presidency,-3.5422143878788743,trump,harris,26,26
experience,-3.5387849851117608,trump,harris,18,21
want live,-3.533903273784566,trump,harris,0,14
know joe,-3.533903273784566,trump,harris,0,14
skills,-3.533903273784566,trump,harris,0,14
perspective,-3.533903273784566,trump,harris,0,14
start small,-3.533903273784566,trump,harris,0,14
trump plan,-3.533903273784566,trump,harris,0,14
dictator,-3.530016620568841,trump,harris,12,17
credit,-3.5282254428305375,trump,harris,47,38
trying,-3.5248405962831373,trump,harris,83,57
manufacturing,-3.5225544039802936,trump,harris,85,58
broad,-3.5057484568921002,trump,harris,0,11
behalf american,-3.5057484568921002,trump,harris,0,11
optimistic,-3.5057484568921002,trump,harris,0,11
lowering,-3.4919228591020786,trump,harris,0,12
invited,-3.4919228591020786,trump,harris,0,12
fights,-3.4919228591020786,trump,harris,0,12
brings,-3.4919228591020786,trump,harris,0,12
ve met,-3.4919228591020786,trump,harris,0,12
clean water,-3.4919228591020786,trump,harris,0,12
enemies,-3.4886175911326514,trump,harris,20,22
loans,-3.465593692357892,trump,harris,11,16
hostages,-3.462747322317884,trump,harris,14,18
requires,-3.451724426532862,trump,harris,0,13
think american,-3.451724426532862,trump,harris,0,13
let turn,-3.451724426532862,trump,harris,0,13
dictator day,-3.451724426532862,trump,harris,0,13
local,-3.4381690353617977,trump,harris,27,26
business,-3.4306505407510737,trump,harris,180,103
thing know,-3.4174536196797027,trump,harris,0,11
dare,-3.4174536196797027,trump,harris,0,11
god,-3.4045769027102875,trump,harris,101,65
food,-3.402396382900894,trump,harris,16,19
earlier,-3.3952619125259296,trump,harris,13,17
taliban,-3.3952619125259296,trump,harris,13,17
held,-3.373104305141372,trump,harris,21,22
committing,-3.36274290426006,trump,harris,0,12
preserve,-3.36274290426006,trump,harris,0,12
nebraska,-3.36274290426006,trump,harris,0,12
detailed,-3.36274290426006,trump,harris,0,12
plan tax,-3.36274290426006,trump,harris,0,12
dictators,-3.36274290426006,trump,harris,0,12
war end,-3.36274290426006,trump,harris,0,12
continue work,-3.36274290426006,trump,harris,0,12
day week,-3.36274290426006,trump,harris,0,12
israel right,-3.36274290426006,trump,harris,0,12
tax breaks,-3.36274290426006,trump,harris,0,12
exhausted,-3.36274290426006,trump,harris,0,12
silver,-3.36274290426006,trump,harris,0,12
time insurance,-3.36274290426006,trump,harris,0,12
reform,-3.36274290426006,trump,harris,0,12
california took,-3.36274290426006,trump,harris,0,12
journalists,-3.35497203384846,trump,harris,0,10
people ready,-3.35497203384846,trump,harris,0,10
foot,-3.35497203384846,trump,harris,0,10
prefer,-3.35497203384846,trump,harris,0,10
battle,-3.35497203384846,trump,harris,0,10
brighter,-3.352367451386138,trump,harris,0,12
doors,-3.352367451386138,trump,harris,0,12
counts,-3.352367451386138,trump,harris,0,12
surrender,-3.352367451386138,trump,harris,0,12
reduction,-3.352367451386138,trump,harris,0,12
designed,-3.352367451386138,trump,harris,0,12
integrity,-3.352367451386138,trump,harris,0,12
join,-3.352367451386138,trump,harris,0,12
oakland,-3.352367451386138,trump,harris,0,12
climate,-3.348683533413715,trump,harris,18,20
life,-3.3477093407401917,trump,harris,152,89
travel,-3.334498238947278,trump,harris,9,14
predators,-3.334498238947278,trump,harris,9,14
abused,-3.334498238947278,trump,harris,9,14
capitol,-3.3267351767537034,trump,harris,12,16
president time,-3.3252057819487977,trump,harris,0,10
taking care,-3.3252057819487977,trump,harris,0,10
told president,-3.3252057819487977,trump,harris,0,10
tax tax,-3.3252057819487977,trump,harris,0,10
trillion dollars,-3.3252057819487977,trump,harris,0,10
dealing,-3.3010334510735104,trump,harris,20,21
important,-3.290892879296208,trump,harris,203,112
available,-3.2848583439435712,trump,harris,0,11
dad,-3.2848583439435712,trump,harris,0,11
young,-3.272092069885535,trump,harris,122,74
number things,-3.2657632752030277,trump,harris,0,11
unfit,-3.2657632752030277,trump,harris,0,11
bankruptcy,-3.2657632752030277,trump,harris,0,11
maintain,-3.2657632752030277,trump,harris,0,11
