term,log_odds,corpus 1,corpus 2,count 1,count 2
constitution,-2.523099013219171,democrat_2024,republican_2024,3,3
right,-2.5049660485155925,democrat_2024,republican_2024,36,11
young,-2.484453943326804,democrat_2024,republican_2024,10,5
cuts,-2.484453943326804,democrat_2024,republican_2024,10,5
strengthen,-2.4706206993886988,democrat_2024,republican_2024,27,9
safe,-2.4220642545233004,democrat_2024,republican_2024,23,8
dc,-2.387991384584108,democrat_2024,republican_2024,7,4
goods,-2.3462840837641497,democrat_2024,republican_2024,11,5
yet,-2.3208609581875033,democrat_2024,republican_2024,4,3
everything,-2.3208609581875033,democrat_2024,republican_2024,4,3
amendment,-2.3208609581875033,democrat_2024,republican_2024,4,3
independence,-2.3208609581875033,democrat_2024,republican_2024,4,3
critical,-2.29377016392491,democrat_2024,republican_2024,34,10
bad,-2.2599047457425163,democrat_2024,republican_2024,1,2
deportation,-2.2599047457425163,democrat_2024,republican_2024,1,2
spurred,-2.2599047457425163,democrat_2024,republican_2024,1,2
heroes,-2.2599047457425163,democrat_2024,republican_2024,1,2
merit,-2.2599047457425163,democrat_2024,republican_2024,1,2
regulatory,-2.2599047457425163,democrat_2024,republican_2024,1,2
burdensome,-2.2599047457425163,democrat_2024,republican_2024,1,2
proven,-2.2599047457425163,democrat_2024,republican_2024,1,2
politicians,-2.2599047457425163,democrat_2024,republican_2024,1,2
buyers,-2.2599047457425163,democrat_2024,republican_2024,1,2
crushed,-2.2599047457425163,democrat_2024,republican_2024,1,2
drill,-2.2599047457425163,democrat_2024,republican_2024,1,2
models,-2.2599047457425163,democrat_2024,republican_2024,1,2
voter,-2.2599047457425163,democrat_2024,republican_2024,1,2
reversing,-2.2599047457425163,democrat_2024,republican_2024,1,2
promises,-2.2599047457425163,democrat_2024,republican_2024,1,2
chaos,-2.2599047457425163,democrat_2024,republican_2024,1,2
god,-2.2599047457425163,democrat_2024,republican_2024,1,2
greater,-2.2599047457425163,democrat_2024,republican_2024,1,2
very,-2.226250481153062,democrat_2024,republican_2024,8,4
industry,-2.226250481153062,democrat_2024,republican_2024,8,4
back,-2.220302776129205,democrat_2024,republican_2024,35,10
industries,-2.2139565698696066,democrat_2024,republican_2024,12,5
life,-2.1822143150541224,democrat_2024,republican_2024,21,7
social,-2.155402049075832,democrat_2024,republican_2024,26,8
restrictions,-2.1220223709411368,democrat_2024,republican_2024,5,3
learning,-2.1220223709411368,democrat_2024,republican_2024,5,3
natural,-2.1220223709411368,democrat_2024,republican_2024,5,3
slashing,-2.1220223709411368,democrat_2024,republican_2024,5,3
supports,-2.1220223709411368,democrat_2024,republican_2024,5,3
restoring,-2.072697797728693,democrat_2024,republican_2024,9,4
immigration,-2.070986367799104,democrat_2024,republican_2024,27,8
criminals,-2.068367149972691,democrat_2024,republican_2024,2,2
promotes,-2.068367149972691,democrat_2024,republican_2024,2,2
send,-2.068367149972691,democrat_2024,republican_2024,2,2
rapidly,-2.068367149972691,democrat_2024,republican_2024,2,2
ballots,-2.068367149972691,democrat_2024,republican_2024,2,2
actors,-2.068367149972691,democrat_2024,republican_2024,2,2
city,-2.068367149972691,democrat_2024,republican_2024,2,2
tackle,-2.068367149972691,democrat_2024,republican_2024,2,2
miles,-2.068367149972691,democrat_2024,republican_2024,2,2
requires,-2.068367149972691,democrat_2024,republican_2024,2,2
prioritizing,-2.068367149972691,democrat_2024,republican_2024,2,2
foundations,-2.068367149972691,democrat_2024,republican_2024,2,2
joe,-2.068367149972691,democrat_2024,republican_2024,2,2
modernize,-2.068367149972691,democrat_2024,republican_2024,2,2
support,-2.0681511095227885,democrat_2024,republican_2024,93,20
us,-2.0681511095227885,democrat_2024,republican_2024,93,20
not,-2.0613144975539197,democrat_2024,republican_2024,70,16
build,-1.994478963625332,democrat_2024,republican_2024,33,9
free,-1.988656328897169,democrat_2024,republican_2024,28,8
choice,-1.9340038465868163,democrat_2024,republican_2024,6,3
faith,-1.9340038465868163,democrat_2024,republican_2024,6,3
living,-1.9340038465868163,democrat_2024,republican_2024,6,3
powerful,-1.9340038465868163,democrat_2024,republican_2024,6,3
prosperity,-1.9272213075613156,democrat_2024,republican_2024,10,4
once,-1.9272213075613156,democrat_2024,republican_2024,10,4
clear,-1.9272213075613156,democrat_2024,republican_2024,10,4
remain,-1.9272213075613156,democrat_2024,republican_2024,10,4
medicare,-1.9210368855264481,democrat_2024,republican_2024,34,9
and,-1.9157051231908817,democrat_2024,republican_2024,2134,309
security,-1.8779377231791738,democrat_2024,republican_2024,68,15
drug,-1.8497143684645256,democrat_2024,republican_2024,15,5
world,-1.8290417695084593,democrat_2024,republican_2024,69,15
healthy,-1.8221428407332325,democrat_2024,republican_2024,3,2
principles,-1.8221428407332325,democrat_2024,republican_2024,3,2
defeated,-1.8221428407332325,democrat_2024,republican_2024,3,2
universal,-1.8221428407332325,democrat_2024,republican_2024,3,2
earth,-1.8221428407332325,democrat_2024,republican_2024,3,2
active,-1.8221428407332325,democrat_2024,republican_2024,3,2
lows,-1.8221428407332325,democrat_2024,republican_2024,3,2
terrorism,-1.8221428407332325,democrat_2024,republican_2024,3,2
robust,-1.8221428407332325,democrat_2024,republican_2024,3,2
stronger,-1.8221428407332325,democrat_2024,republican_2024,3,2
necessary,-1.8221428407332325,democrat_2024,republican_2024,3,2
streets,-1.8221428407332325,democrat_2024,republican_2024,3,2
transparency,-1.8221428407332325,democrat_2024,republican_2024,3,2
costly,-1.8221428407332325,democrat_2024,republican_2024,3,2
fire,-1.8221428407332325,democrat_2024,republican_2024,3,2
cut,-1.8189997446894104,democrat_2024,republican_2024,25,7
securing,-1.7894253231814883,democrat_2024,republican_2024,11,4
don,-1.7894253231814883,democrat_2024,republican_2024,11,4
gender,-1.7894253231814883,democrat_2024,republican_2024,11,4
hold,-1.7894253231814883,democrat_2024,republican_2024,11,4
make,-1.7347683373423355,democrat_2024,republican_2024,89,18
students,-1.7344570836062412,democrat_2024,republican_2024,26,7
cost,-1.7264896523985853,democrat_2024,republican_2024,21,6
sense,-1.6982987594462853,democrat_2024,republican_2024,0,13
control,-1.658804279525702,democrat_2024,republican_2024,12,4
before,-1.634119931569346,democrat_2024,republican_2024,22,6
four,-1.63121543984593,democrat_2024,republican_2024,17,5
nation,-1.6032804982193398,democrat_2024,republican_2024,50,11
