term,log_odds,corpus 1,corpus 2,count 1,count 2
veteran,-0.4330790142021204,trump_2024,trump_2016,0,7
low,-0.4330790142021204,trump_2024,trump_2016,0,7
trillion,-0.4330790142021204,trump_2024,trump_2016,0,7
gas,-0.4330790142021204,trump_2024,trump_2016,0,7
lost,-0.4330790142021204,trump_2024,trump_2016,0,7
businesses,-0.4330790142021204,trump_2024,trump_2016,0,7
supreme,-0.4330790142021204,trump_2024,trump_2016,0,7
lower,-0.4330790142021204,trump_2024,trump_2016,0,7
major,-0.4330790142021204,trump_2024,trump_2016,0,7
investment,-0.4330790142021204,trump_2024,trump_2016,0,7
court,-0.4330790142021204,trump_2024,trump_2016,0,7
service,-0.4330790142021204,trump_2024,trump_2016,0,7
shale,-0.4330790142021204,trump_2024,trump_2016,0,7
expand,-0.4330790142021204,trump_2024,trump_2016,0,7
medicaid,-0.4330790142021204,trump_2024,trump_2016,0,7
families,-0.4330790142021204,trump_2024,trump_2016,0,7
family,-0.4330790142021204,trump_2024,trump_2016,0,7
air,-0.4330790142021204,trump_2024,trump_2016,0,7
plans,-0.4330790142021204,trump_2024,trump_2016,0,7
supports,-0.4330790142021204,trump_2024,trump_2016,0,7
support,-0.4330790142021204,trump_2024,trump_2016,0,7
budget,-0.4330790142021204,trump_2024,trump_2016,0,7
policies,-0.4330790142021204,trump_2024,trump_2016,0,7
students,-0.4330790142021204,trump_2024,trump_2016,0,7
single,-0.4330790142021204,trump_2024,trump_2016,0,7
use,-0.4330790142021204,trump_2024,trump_2016,0,7
march,-0.4330790142021204,trump_2024,trump_2016,0,7
amendment,-0.4330790142021204,trump_2024,trump_2016,0,7
half,-0.4330790142021204,trump_2024,trump_2016,0,7
korea,-0.3987227130880524,trump_2024,trump_2016,0,6
supported,-0.3987227130880524,trump_2024,trump_2016,0,6
based,-0.3987227130880524,trump_2024,trump_2016,0,6
place,-0.3987227130880524,trump_2024,trump_2016,0,6
gun,-0.3987227130880524,trump_2024,trump_2016,0,6
help,-0.3987227130880524,trump_2024,trump_2016,0,6
high,-0.3987227130880524,trump_2024,trump_2016,0,6
goods,-0.3987227130880524,trump_2024,trump_2016,0,6
brackets,-0.3987227130880524,trump_2024,trump_2016,0,6
credit,-0.3987227130880524,trump_2024,trump_2016,0,6
total,-0.3987227130880524,trump_2024,trump_2016,0,6
millions,-0.3987227130880524,trump_2024,trump_2016,0,6
working,-0.3987227130880524,trump_2024,trump_2016,0,6
continue,-0.3987227130880524,trump_2024,trump_2016,0,6
seven,-0.3987227130880524,trump_2024,trump_2016,0,6
according,-0.3987227130880524,trump_2024,trump_2016,0,6
insurance,-0.3987227130880524,trump_2024,trump_2016,0,6
filers,-0.3987227130880524,trump_2024,trump_2016,0,6
wages,-0.3987227130880524,trump_2024,trump_2016,0,6
news,-0.3987227130880524,trump_2024,trump_2016,0,6
terrorism,-0.3987227130880524,trump_2024,trump_2016,0,6
job,-0.3987227130880524,trump_2024,trump_2016,0,6
home,-0.3987227130880524,trump_2024,trump_2016,0,6
households,-0.3987227130880524,trump_2024,trump_2016,0,6
american,-0.3768547686750345,trump_2024,trump_2016,2,54
cnn,-0.358159081200011,trump_2024,trump_2016,0,5
increases,-0.358159081200011,trump_2024,trump_2016,0,5
individuals,-0.358159081200011,trump_2024,trump_2016,0,5
communities,-0.358159081200011,trump_2024,trump_2016,0,5
program,-0.358159081200011,trump_2024,trump_2016,0,5
child,-0.358159081200011,trump_2024,trump_2016,0,5
commission,-0.358159081200011,trump_2024,trump_2016,0,5
cap,-0.358159081200011,trump_2024,trump_2016,0,5
took,-0.358159081200011,trump_2024,trump_2016,0,5
corporate,-0.358159081200011,trump_2024,trump_2016,0,5
international,-0.358159081200011,trump_2024,trump_2016,0,5
house,-0.358159081200011,trump_2024,trump_2016,0,5
tpp,-0.358159081200011,trump_2024,trump_2016,0,5
iraq,-0.358159081200011,trump_2024,trump_2016,0,5
trans,-0.358159081200011,trump_2024,trump_2016,0,5
post,-0.358159081200011,trump_2024,trump_2016,0,5
transportation,-0.358159081200011,trump_2024,trump_2016,0,5
contributions,-0.358159081200011,trump_2024,trump_2016,0,5
jan,-0.358159081200011,trump_2024,trump_2016,0,5
convictions,-0.358159081200011,trump_2024,trump_2016,0,5
hundreds,-0.358159081200011,trump_2024,trump_2016,0,5
iran,-0.358159081200011,trump_2024,trump_2016,0,5
just,-0.358159081200011,trump_2024,trump_2016,0,5
appoint,-0.358159081200011,trump_2024,trump_2016,0,5
reforms,-0.358159081200011,trump_2024,trump_2016,0,5
eligible,-0.358159081200011,trump_2024,trump_2016,0,5
spends,-0.358159081200011,trump_2024,trump_2016,0,5
pacific,-0.358159081200011,trump_2024,trump_2016,0,5
fully,-0.358159081200011,trump_2024,trump_2016,0,5
dependent,-0.358159081200011,trump_2024,trump_2016,0,5
free,-0.358159081200011,trump_2024,trump_2016,0,5
regulatory,-0.358159081200011,trump_2024,trump_2016,0,5
parents,-0.358159081200011,trump_2024,trump_2016,0,5
african,-0.358159081200011,trump_2024,trump_2016,0,5
exclusion,-0.358159081200011,trump_2024,trump_2016,0,5
minimum,-0.358159081200011,trump_2024,trump_2016,0,5
wealth,-0.358159081200011,trump_2024,trump_2016,0,5
open,-0.358159081200011,trump_2024,trump_2016,0,5
mexico,-0.358159081200011,trump_2024,trump_2016,0,5
wait,-0.358159081200011,trump_2024,trump_2016,0,5
person,-0.358159081200011,trump_2024,trump_2016,0,5
anti,-0.358159081200011,trump_2024,trump_2016,0,5
rule,-0.358159081200011,trump_2024,trump_2016,0,5
local,-0.358159081200011,trump_2024,trump_2016,0,5
expenses,-0.358159081200011,trump_2024,trump_2016,0,5
partnership,-0.358159081200011,trump_2024,trump_2016,0,5
needs,-0.358159081200011,trump_2024,trump_2016,0,5
savings,-0.358159081200011,trump_2024,trump_2016,0,5
non,-0.358159081200011,trump_2024,trump_2016,0,5
says,-0.358159081200011,trump_2024,trump_2016,0,5
enforcement,-0.358159081200011,trump_2024,trump_2016,0,5
household,-0.3086446873918225,trump_2024,trump_2016,0,4
able,-0.3086446873918225,trump_2024,trump_2016,0,4
increased,-0.3086446873918225,trump_2024,trump_2016,0,4
number,-0.3086446873918225,trump_2024,trump_2016,0,4
close,-0.3086446873918225,trump_2024,trump_2016,0,4
oil,-0.3086446873918225,trump_2024,trump_2016,0,4
access,-0.3086446873918225,trump_2024,trump_2016,0,4
executive,-0.3086446873918225,trump_2024,trump_2016,0,4
risk,-0.3086446873918225,trump_2024,trump_2016,0,4
earned,-0.3086446873918225,trump_2024,trump_2016,0,4
agencies,-0.3086446873918225,trump_2024,trump_2016,0,4
identify,-0.3086446873918225,trump_2024,trump_2016,0,4
exchange,-0.3086446873918225,trump_2024,trump_2016,0,4
accounts,-0.3086446873918225,trump_2024,trump_2016,0,4
threats,-0.3086446873918225,trump_2024,trump_2016,0,4
money,-0.3086446873918225,trump_2024,trump_2016,0,4
information,-0.3086446873918225,trump_2024,trump_2016,0,4
sector,-0.3086446873918225,trump_2024,trump_2016,0,4
nam,-0.3086446873918225,trump_2024,trump_2016,0,4
nation,-0.3086446873918225,trump_2024,trump_2016,0,4
additional,-0.3086446873918225,trump_2024,trump_2016,0,4
nafta,-0.3086446873918225,trump_2024,trump_2016,0,4
companies,-0.3086446873918225,trump_2024,trump_2016,0,4
immediately,-0.3086446873918225,trump_2024,trump_2016,0,4
mental,-0.3086446873918225,trump_2024,trump_2016,0,4
add,-0.3086446873918225,trump_2024,trump_2016,0,4
run,-0.3086446873918225,trump_2024,trump_2016,0,4
improve,-0.3086446873918225,trump_2024,trump_2016,0,4
individual,-0.3086446873918225,trump_2024,trump_2016,0,4
seek,-0.3086446873918225,trump_2024,trump_2016,0,4
election,-0.3086446873918225,trump_2024,trump_2016,0,4
classified,-0.3086446873918225,trump_2024,trump_2016,0,4
act,-0.3086446873918225,trump_2024,trump_2016,0,4
said,-0.3086446873918225,trump_2024,trump_2016,0,4
oct,-0.3086446873918225,trump_2024,trump_2016,0,4
heritage,-0.3086446873918225,trump_2024,trump_2016,0,4
investments,-0.3086446873918225,trump_2024,trump_2016,0,4
justices,-0.3086446873918225,trump_2024,trump_2016,0,4
lives,-0.3086446873918225,trump_2024,trump_2016,0,4
statistics,-0.3086446873918225,trump_2024,trump_2016,0,4
production,-0.3086446873918225,trump_2024,trump_2016,0,4
death,-0.3086446873918225,trump_2024,trump_2016,0,4
bring,-0.3086446873918225,trump_2024,trump_2016,0,4
red,-0.3086446873918225,trump_2024,trump_2016,0,4
deal,-0.3086446873918225,trump_2024,trump_2016,0,4
point,-0.3086446873918225,trump_2024,trump_2016,0,4
good,-0.3086446873918225,trump_2024,trump_2016,0,4
receive,-0.3086446873918225,trump_2024,trump_2016,0,4
real,-0.3086446873918225,trump_2024,trump_2016,0,4
like,-0.3086446873918225,trump_2024,trump_2016,0,4
best,-0.3086446873918225,trump_2024,trump_2016,0,4
better,-0.3086446873918225,trump_2024,trump_2016,0,4
billions,-0.3086446873918225,trump_2024,trump_2016,0,4
studies,-0.3086446873918225,trump_2024,trump_2016,0,4
submit,-0.3086446873918225,trump_2024,trump_2016,0,4
higher,-0.3086446873918225,trump_2024,trump_2016,0,4
